names	lfc	padj
CDCA5	1.9736972	4.9731446022029505e-273
RP11-1070A24.2	1.9731873	0.0
MSX1	1.9722512	0.0
RTKN2	1.9663229	1.9105880390366758e-304
RP11-452K12.4	1.965464	0.0
CKS2	1.9632632	3.487985555617708e-284
RP4-614C15.2	1.962112	0.0
KIF20B	1.957407	0.0
HS3ST3A1	1.9545269	0.0
ATP8B3	1.9544325	1.5255047577524137e-135
SYTL2	1.9505479	2.0643916537233994e-307
ATP2A1-AS1	1.9442858	0.0
KNSTRN	1.9439025	0.0
LINC00310	1.9434186	2.243260997750544e-300
HOXC4	1.9406848	1.509101890504811e-285
KIF11	1.9380798	1.9123986903696322e-292
HJURP	1.9377853	5.234550028999891e-299
CTD-2116N20.1	1.9368832	0.0
SAPCD2	1.9365712	1.0182480714728165e-262
RP11-834C11.4	1.9330086	1.7882933549106165e-251
RP11-932O9.10	1.9328259	0.0
UBE2T	1.9311744	4.072094737257809e-288
MDK	1.9303131	0.0
TGFB2	1.9291037	0.0
KIAA0101	1.9219779	1.0106944091924346e-219
HCCAT5	1.9198077	2.4281753735835593e-299
METRN	1.9141401	0.0
TTK	1.9127458	2.336510471177733e-282
IGFLR1	1.911992	4.5091240482500594e-281
ASIP	1.9092022	0.0
UBE2E1-AS1	1.9087614	0.0
FAM72D	1.9077474	0.0
RP11-1136G4.2	1.9070307	4.8576008426932387e-287
KIAA1524	1.9057311	0.0
JAM2	1.9049528	0.0
LAMA4	1.9022756	2.592409164777482e-292
REEP4	1.8975879	0.0
OLIG3	1.8960761	1.3203094437790905e-142
RP11-475O6.1	1.894425	1.1118009936548116e-267
SPAG5	1.8915714	1.4385916736166582e-282
BUB1B	1.891216	9.643514641089518e-279
TCERG1L-AS1	1.8899344	8.515275882579953e-298
RP11-254F7.4	1.8842037	6.054092306401382e-297
PHYHIPL	1.8823816	8.191033637136638e-262
RP11-723O4.6	1.8762318	0.0
ART5	1.8760191	0.0
RP11-262A16.1	1.8753688	0.0
HOXC5	1.8721895	5.588245773812837e-56
HIST1H2AG	1.8693814	1.16767253275156e-299
NXPH2	1.8673255	2.748440840266001e-205
RP1-273N12.4	1.865967	0.0
CTA-407F11.7	1.862008	0.0
RP11-399K21.13	1.8617451	1.5990949359021572e-141
FAM72B	1.85951	0.0
LINC01224	1.8576182	0.0
RP11-15K19.2	1.8467779	4.122395800060398e-302
RP11-122M14.1	1.8430961	4.169560542848994e-248
CTD-2162K18.3	1.84164	2.788922931494994e-237
RP11-435D7.3	1.8397546	0.0
FBXO5	1.8387358	0.0
RP11-333I13.1	1.8363612	0.0
HIST1H4F	1.8361632	0.0
LRP4-AS1	1.8331548	1.068305833700811e-266
EFCC1	1.8321601	0.0
HIST1H2BH	1.8302684	0.0
AC007161.5	1.8294706	0.0
CD99	1.8253165	0.0
HIST1H3F	1.8234705	4.2388452980235807e-296
ZNF728	1.8203579	2.9616766510522487e-243
BORA	1.819332	0.0
RACGAP1	1.8148	1.2947680296772177e-307
RP11-800A3.7	1.8132179	0.0
EPOR	1.8130589	1.3389531898533566e-304
ARHGAP11B	1.8124299	0.0
RP11-621L6.2	1.8108401	0.0
SCUBE2	1.8107857	4.418432155846729e-251
SOX1	1.8075982	0.0
KIF14	1.8012581	6.35941589440189e-296
AC005592.2	1.7899692	0.0
CLSPN	1.7793319	2.018499702658693e-264
ESPL1	1.7781816	1.341328800537814e-299
RP11-150C16.1	1.7740303	0.0
RAMP3	1.7687705	8.6766392423038e-306
RP5-1172N10.2	1.7653701	0.0
SFRP2	1.7635949	6.376508969195386e-259
ZNF729	1.7635021	2.213234082067926e-225
TOMM20L	1.762633	3.064671969035434e-209
SKA1	1.7521685	3.737093537423738e-276
CPVL	1.7521287	0.0
RP11-374M1.5	1.7488223	2.782840882598022e-151
RP11-160H22.5	1.7455751	0.0
RP11-277B15.3	1.7422773	3.514809841787614e-309
CCDC18	1.7405427	0.0
RP11-15A1.2	1.7396806	0.0
CRYBA1	1.7387352	6.573202167909702e-234
JDP2	1.7375916	8.856409458340519e-200
RP11-210M15.2	1.73649	0.0
S100A16	1.7340353	2.0971837501308318e-260
ZNF57	1.7328408	4.496502431638603e-179
AC015849.16	1.7314805	0.0
MLC1	1.7303685	6.89446931985842e-307
RP11-108L7.15	1.7288038	7.919752026788104e-274
HIST1H2AM	1.7280387	7.357147586239889e-221
ARHGAP11A	1.7269883	2.927183163374852e-289
ID2	1.7245322	1.547703462331286e-251
WI2-85898F10.1	1.7203301	0.0
HOXB3	1.7193556	6.932875362746634e-259
SEMA5A	1.7170638	3.0775729188969025e-290
BUB1	1.7135249	1.8644541290587446e-276
KIAA1257	1.7112274	0.0
RP11-121C6.5	1.7111437	1.5803291490002714e-270
RP11-435O5.4	1.7076092	1.5456123328307726e-229
LINC00524	1.705114	0.0
WNT3	1.7042409	0.0
C2orf48	1.7011657	8.533216005177612e-298
AL356585.2	1.697098	0.0
PRSS16	1.6967871	0.0
RAD54L	1.6957059	1.3684345621519627e-250
RP11-165A20.3	1.693971	2.347072680290682e-264
FXYD5	1.6919765	0.0
FANCD2	1.6901189	0.0
FOXP4	1.6869655	0.0
DOCK2	1.6846801	8.654714876677241e-253
ARL4A	1.6841344	0.0
CH17-125A10.2	1.6840565	0.0
HOXB-AS3	1.6834881	0.0
LINC00581	1.6799589	5.3896808850827897e-241
C10orf11	1.6793486	3.0612946221045094e-303
CTD-2383M3.1	1.6734183	1.346970399968486e-289
C12orf75	1.6702569	0.0
RP11-327J17.9	1.6684755	2.2727253374017425e-232
ECT2	1.6675481	1.6244295624454601e-248
C9orf106	1.6673818	4.062771535240843e-260
NAALAD2	1.6664839	0.0
RP11-434D11.4	1.6658876	4.972033867323247e-289
NCAPH	1.6617402	1.0401695093897207e-269
AC093159.1	1.6612889	0.0
SALL1	1.6610024	0.0
HIST1H4L	1.6606992	1.3763347410023757e-239
SMC2	1.6598953	0.0
IQGAP3	1.6561133	1.9380590238941227e-295
TRIP13	1.6529104	1.055684244183445e-281
UBE2S	1.6524007	2.078549350839586e-217
PMAIP1	1.64752	5.349665471067393e-250
HAGLR	1.6466683	1.4092860248618798e-166
ZEB2-AS1	1.6453164	1.1045802606184033e-284
PRSS23	1.6435622	2.62654469359508e-300
RP11-347P5.1	1.639044	6.957439789218273e-293
CCDC34	1.6369485	0.0
PTN	1.63694	5.335898641289069e-218
C2orf80	1.6364369	2.525876455916374e-240
GSG2	1.6349852	1.5181013228362398e-271
STEAP1	1.6292067	0.0
CCNF	1.6281785	5.841882872330215e-275
IAPP	1.6265439	1.9958931968346955e-229
CTA-243E7.3	1.6263734	1.4345356579981583e-266
CTB-193M12.5	1.6243224	3.3928608075039515e-291
ACP7	1.6216478	1.2043228645032481e-293
KIF24	1.618698	1.0400550413192708e-285
GPR50-AS1	1.6156558	1.282267619439255e-254
RP11-848P1.5	1.6147976	0.0
TK1	1.6139246	3.0071926335720528e-242
LINC00649	1.6133189	0.0
SHBG	1.6107949	5.0487725030475393e-290
LMO7-AS1	1.6091748	1.1630086340725586e-253
RP11-481J2.3	1.6089537	0.0
CORT	1.6078881	1.0439249133682448e-299
RP11-91P24.7	1.6067632	2.5729399608942043e-306
C5orf38	1.6065326	7.424134140994285e-253
RP5-991G20.6	1.6056088	2.076728058720925e-270
RP11-315O6.1	1.6040959	2.5804452552023503e-266
HOXB4	1.6031678	1.23201543937906e-266
TCTEX1D1	1.6005557	1.955519337919986e-264
JARID2-AS1	1.6005325	6.589062301119762e-258
LINC01013	1.5991524	4.256746661128833e-292
SOCS2	1.5966253	2.869963680819453e-292
AATK-AS1	1.5956396	2.0751613089719533e-287
PKMYT1	1.5946996	1.4737107815372553e-243
DBF4B	1.5932126	2.5947593474763727e-295
CDCA4	1.592445	6.228691858649721e-303
CTC-457L16.2	1.5910999	9.89971761176132e-261
HIST1H1C	1.5900805	4.075153839644748e-179
HIST2H2AB	1.5899072	4.802879886237292e-230
TRIM59	1.587596	0.0
GNMT	1.5874026	0.0
CIT	1.5839734	2.886734608356568e-286
LRRC4B	1.582017	7.344264656344134e-147
SEPT10	1.5815544	0.0
HIST1H4D	1.5800444	1.9731246155333065e-277
OMA1	1.5771196	0.0
RP11-286E11.1	1.575509	2.03507168301987e-288
HIST2H2BF	1.5719128	7.527731356952402e-226
TOX	1.5697285	0.0
CTD-3025N20.3	1.5689303	9.513361858395524e-275
RP11-368I23.3	1.5682812	0.0
AF121898.3	1.5682381	1.5223101222877898e-277
RP11-54O7.16	1.5655726	2.432098891898737e-217
ZNF577	1.5639343	1.0561357694161104e-287
NETO1	1.5637593	9.493655466284246e-217
EEF1G	1.5632988	9.066575584574487e-251
CENPI	1.5609082	1.1204486987066443e-300
RP5-855D21.2	1.5603796	4.085395806428319e-222
RP11-25K19.1	1.5567476	0.0
FAM64A	1.55531	5.695506476216031e-226
HIST2H2AC	1.5522007	1.4633342892193351e-171
GAS2L3	1.5517528	2.429491606198901e-211
NPIPA5	1.5498091	1.785218501338166e-164
ZNF295-AS1	1.548717	1.766788955968858e-153
CTD-2308L22.1	1.5479486	3.170809490367767e-288
NPAS3	1.5462669	0.0
ADAMTSL1	1.5460964	3.435716669200083e-213
AC005523.3	1.5413622	1.9731246155333065e-277
RP11-214O1.3	1.5408928	8.050884056603924e-245
C8orf86	1.5402027	7.236276820506984e-226
RNASEH2A	1.5395856	0.0
SPHK1	1.5393012	1.936772141514642e-281
CTD-3035K23.7	1.5392028	7.006156215847782e-225
DTYMK	1.5387554	0.0
RP11-798G7.6	1.5380039	1.0932527110246656e-203
CTD-2555O16.1	1.5358381	1.0373651809625884e-255
CTD-2510F5.4	1.5342336	5.637092469528166e-62
NENF	1.5329269	4.1719494791113915e-299
CDC45	1.5322229	5.0022260272933665e-229
TMEM106C	1.5320209	0.0
SYPL1	1.5295429	0.0
H2AFJ	1.5286303	0.0
RP11-835E18.5	1.5268127	2.73871583645466e-233
BRCA1	1.523261	2.6325309553281106e-252
THBS1	1.5200659	1.8091345300716932e-299
S100A13	1.5193529	0.0
MTRNR2L11	1.5172188	1.5498145804388373e-282
FAM9B	1.5146592	4.513115913663515e-306
AC092675.3	1.5123575	1.469454978243852e-242
TMPO-AS1	1.512005	0.0
AC091153.4	1.5117861	3.249351017133221e-279
RPL22L1	1.5109639	2.396872307523457e-231
VEPH1	1.5107083	2.6136340861491e-237
RP11-686G8.2	1.5096639	3.8524776757709416e-290
RP1-309F20.3	1.5061655	1.9440564686387563e-244
SP9	1.5043172	1.4714511347979945e-300
RP11-958F21.1	1.5042561	4.730231022706014e-149
GDF10	1.5033613	0.0
FLJ13224	1.5027161	1.0509440027827187e-213
PDE1B	1.5026631	3.163045264916578e-293
RPS26	1.4992223	5.44103136687921e-137
TUBA1C	1.498588	7.07782193740622e-69
RP11-218L14.4	1.497026	5.01556569678312e-280
MT2A	1.4956576	1.064275722864481e-259
RP11-514P8.6	1.4953278	3.946757233976201e-261
MZT1	1.4945427	0.0
LRR1	1.4930096	0.0
ZNF433	1.4923792	1.3910731345342653e-173
MAK	1.4910048	3.325525235875027e-237
EVA1B	1.4908414	0.0
RP11-629G13.1	1.4897721	8.412120567891548e-259
RP11-285F7.2	1.489495	5.314283170779144e-286
HIST1H4H	1.4872136	7.363523250629273e-273
ITM2A	1.4866318	2.0453193581187448e-207
PSAT1	1.4811844	1.2173550358820921e-237
C17orf53	1.4802699	1.6875768592744558e-246
C16orf59	1.4792316	3.763592097802381e-298
RASAL2	1.477902	0.0
AC005597.1	1.4773107	5.228211592738748e-265
CYP4F3	1.4742917	3.5245821184016985e-287
TSGA10IP	1.4738817	5.758351189458372e-274
ZNF835	1.4721955	2.3486591445523373e-198
LECT1	1.467184	1.3037560721874354e-293
HIST1H3H	1.4666845	1.349858797317153e-259
THPO	1.4663215	2.6806623626211327e-207
RP11-399K21.14	1.4650686	3.8935178118033434e-170
CA2	1.4635731	5.592076831424362e-301
GMNN	1.4612043	1.1653910584661922e-258
CYP17A1	1.4584483	5.1097570848314104e-232
NOSTRIN	1.4549189	1.0827217324490338e-244
MASTL	1.4540708	1.533131437534793e-247
ANLN	1.4529634	9.969225605940205e-263
ADGRV1	1.4521911	5.858766773585538e-295
GNG5	1.4517126	8.148085295842599e-298
CTC-518P12.6	1.4493612	5.507760852947702e-231
RPA3	1.4452028	0.0
ZIM2	1.4433511	2.9484799135462146e-213
RP5-1125N11.2	1.443051	6.995369760246966e-219
H2AFV	1.4429059	0.0
AC010883.5	1.4419059	2.69838432456964e-305
MYBPC1	1.4418876	0.0
PSMC3IP	1.43929	1.4986752782035456e-266
MKRN3-AS1	1.4388725	5.3284671935680465e-298
CCND2-AS1	1.4386314	9.387584572796052e-276
MYO3A	1.4384385	1.7345367397243198e-188
RP11-442O1.4	1.435838	2.298070137225516e-304
BLM	1.4335656	1.5004455792114467e-231
LEFTY2	1.4297351	2.1768080037374248e-233
PRSS48	1.4292471	0.0
PTCH1	1.4283009	2.162365593977338e-301
RECQL4	1.4277431	6.454775098098694e-259
DENND5B-AS1	1.4258827	7.949957752001474e-294
KIRREL2	1.4239794	7.891463549021204e-289
UBL7-AS1	1.4238251	0.0
RP11-363J20.2	1.4237697	4.198320397809343e-265
C5orf34	1.4230665	2.115953933417528e-257
C8orf34	1.4224138	5.59626903907836e-294
SLC5A5	1.4201233	5.164705778173626e-261
RP11-435I10.4	1.4200782	9.661599815175806e-228
POLA2	1.4199048	1.0429916666669333e-274
CTB-193M12.1	1.4171269	5.66144293774264e-238
APOBEC3H	1.4166025	0.0
CTD-2256P15.1	1.4164275	6.8900689015161375e-217
TNFRSF1B	1.4159853	5.326760049693653e-234
FGFR3	1.4156466	1.1231393997631198e-239
RMI2	1.4145155	2.195467987444349e-194
LINC01535	1.4131278	2.6005510492568042e-136
HIST1H2BL	1.4114763	7.614074918643632e-221
HAUS7	1.4081748	8.007583789565304e-237
SMYD2	1.4075365	0.0
GDPD2	1.4069766	1.0132678211875104e-261
KATNAL2	1.406263	0.0
CXCL5	1.4059572	0.0
AC005932.1	1.40457	4.606803010640206e-242
RP11-323F24.3	1.4042126	2.8574827581248167e-277
EME1	1.4034923	1.0622475430520743e-259
DMC1	1.4013909	1.8721150709203247e-244
RP11-431K24.1	1.4009241	1.1007687382510044e-245
NCAPD2	1.3978988	2.1141794063166672e-285
HOXA5	1.3976828	3.286028747788155e-205
RPS10	1.3969936	6.413860910719223e-191
FBP1	1.3969895	3.3851683639419433e-259
RFC5	1.3966593	0.0
NRM	1.3959006	0.0
MYBL1	1.3952332	2.1522067365904874e-273
SOX21	1.392932	7.02714710764722e-227
DEPDC1-AS1	1.3924642	3.219154981183012e-281
SLC25A10	1.3895295	0.0
SLC45A3	1.3889	3.702362363183385e-292
ABCG5	1.3870544	1.390935737626997e-259
GPSM2	1.3869339	2.1228394983042925e-241
KLK11	1.3849748	1.9850669523474152e-296
FAM198B	1.3846124	5.033374728625172e-283
CCNE1	1.3837706	2.340211570140747e-173
PHYHD1	1.3836058	7.08164281773258e-249
RBPMS2	1.3819658	0.0
WNT5A	1.3801806	1.7913453540398335e-195
CTD-2203K17.1	1.37919	2.5349932106486724e-293
HS6ST3	1.3782609	2.5054311645105996e-263
LINC01102	1.376173	3.272542217693228e-178
CHEK2	1.3742143	2.6313216617340683e-251
RP11-304L19.13	1.373809	3.1802147711461095e-270
RP11-529E10.7	1.3711361	1.7203789939593796e-253
AICDA	1.3705939	1.8611186198985697e-255
ZNF440	1.3632606	1.2968484523673746e-151
DSN1	1.3625537	1.6134547472758687e-220
CD300C	1.3621285	6.12845931575467e-228
ERCC6L	1.3617443	4.258380225052945e-229
AP001172.2	1.3587939	1.9172851952892727e-253
RDM1	1.3585918	6.705364261604298e-272
RP11-502I4.3	1.3575646	2.2208288137990385e-251
ENPP1	1.3570043	1.6663493609224096e-248
RP11-154H23.4	1.3567821	4.495708375403222e-248
DLEU2	1.3566667	4.123396047338774e-300
ZNF442	1.3528755	5.739279900693242e-274
SPDL1	1.3518264	0.0
BRCA2	1.3506821	4.919033113438138e-204
U2AF1L5	1.3503002	2.1374355627366425e-169
AP000962.2	1.3501936	4.685271914349196e-274
CTB-55O6.12	1.3478109	0.0
RP4-736L20.3	1.3456383	1.5268466275227e-254
C3orf70	1.344634	6.792205699588217e-200
C14orf178	1.3444861	0.0
EGR2	1.3443953	1.3271372039169413e-179
FAM129A	1.3426772	2.275536154085531e-242
ZNF726	1.3426143	0.0
CENPQ	1.3424037	0.0
SEMA5B	1.3423762	0.0
RP5-991G20.2	1.3419485	1.2810019098918921e-227
RP11-69I8.3	1.3404809	3.110787032542352e-276
PCDH18	1.3328434	1.4561087972021357e-257
AC007773.2	1.3323836	5.7625110956840565e-229
E2F7	1.3319522	1.0765024625469098e-246
GRID2	1.3319346	1.9041797771438968e-259
CCNE2	1.3290524	1.420848291504213e-116
LINC00853	1.3283228	3.3954773009105206e-214
AUTS2	1.3273314	6.043846000169608e-289
FSTL1	1.3268468	0.0
EDNRB	1.325285	2.2326035152238745e-148
SIVA1	1.322071	0.0
SPATA45	1.3151518	6.135623992768632e-191
SLX1B	1.3151268	5.725746117977575e-232
PLEKHH2	1.3150609	3.115818354296412e-269
HERC5	1.3128941	3.360223508615036e-212
CENPH	1.3126411	1.3247032676635e-188
RP5-968P14.2	1.3126383	2.4858240136875255e-274
GHRHR	1.3112007	2.1008905724565232e-238
TMEM220-AS1	1.3081512	0.0
