names	lfc	padj
XXbac-BPG299F13.17	1.3015313	6.136199146285748e-30
CPLX1	1.2986447	0.0013613235334002786
TNXB	1.2940265	0.040440014668231376
CTNNA1	1.2934031	5.66018289773357e-22
PPP1R1A	1.2909703	6.259277734039921e-50
DKFZP434A062	1.2894503	4.944244097145523e-78
MCC	1.2856076	0.37120675327535657
AGPAT2	1.2784648	6.890361795788037e-16
GALNT14	1.2767482	1.6069765646287446e-29
S100A5	1.2734468	0.5668662903782162
TPBGL	1.2713246	0.5924017150126819
C8orf88	1.269932	1.169108986669685e-33
CORO2A	1.2681885	0.14988043704197854
KLK6	1.2681506	1.6909073021709467e-06
PCBP4	1.2581532	2.205746628461009e-24
KANK3	1.2581265	3.8777156550633528e-78
SYTL3	1.2572113	8.63997271572702e-27
PARM1	1.2541476	0.5007196689286468
PIEZO2	1.2521443	8.262167807869253e-16
CH507-39O4.2	1.2476226	2.589484633924593e-37
P2RX3	1.2458236	2.949459416161903e-10
TFEB	1.243444	7.059192543119132e-32
ADIRF	1.2430785	7.765615512527321e-25
NEDD1	1.2388356	5.9655134271841175e-12
RAB6B	1.2378659	1.245892956278065e-07
C6orf99	1.2366271	1.3061414964765544e-68
MTRNR2L3	1.2237568	1.3637162264731422e-33
TUBA4A	1.2235298	3.9870904302316563e-08
AC005944.2	1.2217283	9.714877857273173e-95
SHC1	1.2211578	0.08326337358128973
MIF-AS1	1.2198545	1.0820044102520065e-144
FOXD3-AS1	1.2181157	0.6183343804522092
AQP3	1.217275	1.8986919796210506e-07
EYA1	1.216561	0.3236402830345731
GRM4	1.2112893	0.4303843436524626
NOTUM	1.2095747	8.178517713118943e-41
OSBPL3	1.2090997	5.230633226096487e-36
FERMT1	1.2087239	1.9266488806703704e-107
MYBPHL	1.2080423	0.6307221068360668
CTD-2033C11.1	1.2049825	0.0001801694870908076
COL5A2	1.204463	4.93827631914454e-24
DBH	1.2035593	0.0873291134893521
AMBP	1.1930735	1.4645738449603223e-09
ISL2	1.1898261	5.4178037212724246e-11
KIAA1211L	1.1892685	1.2550116072088298e-14
TIMP2	1.1848123	0.16021932129006852
CCNB1IP1	1.1844931	1.427966991587487e-128
TLX1	1.1829743	0.00041235230740408
STMN2	1.1812053	2.3860494108099268e-14
MSC	1.1755973	0.006475041213592992
AC005597.1	1.1658496	2.470016671685967e-08
FRMD3	1.1652911	0.07276074590327267
KCNA2	1.1637443	2.529867029390366e-06
POU4F2	1.1582669	0.02501743180794646
NPR2	1.1540747	0.001667470325989551
COTL1	1.1528052	7.42323880507871e-26
CHRNA6	1.1523871	4.335073325443688e-06
PCDH15	1.1505381	0.9020058154954399
ZNF177	1.1465125	5.287588366676322e-63
DHRS2	1.1387733	1.1254198842579228e-06
BIRC7	1.1346153	4.609428790547899e-26
RP11-266J6.2	1.1339972	3.6015011255767394e-75
MREG	1.1331578	0.04310267024048785
KLHL35	1.1311655	1.3442276531614586e-16
GPX3	1.1289176	0.03568810423973936
KRT81	1.1282045	0.49590466690452717
TMEM141	1.127695	3.1307130017343065e-108
LINC00891	1.1261927	0.13574422266753422
ANGPTL2	1.1261611	6.402293562848773e-17
RP11-91I8.3	1.1256225	4.6006460657265376e-36
PRKG2	1.1210808	0.6912002443892925
HTATIP2	1.1191425	0.003134583646710524
RP11-442N1.1	1.1152388	0.1713497630328493
LINC00900	1.1134919	0.057482038303594184
STEAP3	1.1092452	0.009419751300972343
RLTPR	1.1086477	3.471063386283093e-29
CPEB1	1.1071074	7.839259058977344e-30
CADM3	1.1054078	3.082320495743825e-14
MMP23B	1.1041919	0.5077281640802125
VWA8-AS1	1.1026839	1.771839292613099e-39
SH2D5	1.0961107	5.488692193077321e-39
CHRNB3	1.0943447	0.0313162110327966
GLIPR2	1.091419	5.040246165367693e-60
TMEM191B	1.0900562	1.2831199492762671e-48
AHSP	1.0895674	1.863814455806097e-75
POU4F1	1.0869339	0.07732794611651715
CTC-527H23.3	1.0822202	2.2183926137310808e-51
CPLX3	1.081944	0.004180791787953033
CTD-2314G24.2	1.0760064	0.8695116874680874
AC098820.4	1.0756935	6.781224332907177e-35
FAM102B	1.0744357	3.2900946332600014e-06
ATRNL1	1.074158	5.392853183883726e-18
KPTN	1.0680622	4.955094699553656e-06
NUDT14	1.0658512	4.451915270887652e-47
NRG1	1.0627749	5.656460902047836e-12
CNTN2	1.0622339	2.2930797124104056e-11
SLC35F3	1.0589126	1.5634184530331026e-19
LINC01152	1.0544895	2.0258720941792664e-57
ETFA	1.0542184	4.258750517846149e-33
GREM2	1.0537969	2.720502445224138e-07
RHBDF1	1.0503793	5.8328625046087984e-08
OLIG2	1.0488998	0.009015463868448086
ATG4A	1.0474184	2.1061040455631345e-27
CDC42EP1	1.0435429	9.087514877406323e-42
TAGLN2	1.0408931	2.6324677983429534e-14
STX1A	1.0398861	0.0009297027171101761
CTD-2501E16.2	1.0394124	1.6880369771335447e-74
HIST1H2AI	1.0366315	7.266814768040116e-28
PPM1N	1.0323924	0.05249562983015786
GFRA1	1.031496	9.6101445215781e-13
RHEBL1	1.0261948	3.764772786105276e-18
CRIP1	1.0243328	4.4905862239715074e-66
CTC-378H22.2	1.0237392	0.1698753960199948
AC016700.5	1.0230838	1.8820743482400022e-97
MGC45922	1.0177437	5.156919360707848e-73
JAG2	1.0168942	0.017464734763140935
CNFN	1.0159192	5.581313695691437e-47
ANXA6	1.0124749	7.330236828751704e-07
SYNGR1	1.0118569	2.1867705944462853e-10
RP11-60H5.1	1.0115446	0.1363603066044012
RP11-359I18.5	1.010197	0.011469290053312719
EIF4EBP1	1.008313	9.869874130083337e-86
RP11-766N7.3	1.0042797	0.08802150166108925
FAM150B	1.0032836	0.0008940699429939435
FRMPD4	1.0021679	0.10936749377495755
SLC10A4	1.0012922	4.6535702213407976e-09
VSTM2B	0.9985992	8.467762114292842e-14
RP11-115C10.1	0.99706966	1.2789904061234422e-56
TSPAN15	0.9964554	1.5388062420166965e-40
TRAPPC6A	0.99428076	4.43199936789934e-170
LINC00032	0.99238735	1.3808891127932612e-43
HHATL	0.9921873	0.5746371650256492
HOMER2	0.9921446	7.486462338600039e-06
P4HA2	0.99195874	0.22449968217006103
C2orf40	0.9910183	2.21098016922821e-67
RPS11	0.9908117	2.556228685889566e-52
ITIH3	0.9878114	0.11927234869267767
KCNK15-AS1	0.98037285	1.0643039714989716e-41
RTN4RL2	0.9767114	0.23989579494041643
CBFA2T3	0.9761501	9.087998489449384e-07
PDLIM2	0.9757779	8.293836984999651e-45
RP1-140A9.1	0.97502244	9.847247912999611e-77
ZNF816-ZNF321P	0.9712821	4.318038151817561e-66
ANKFN1	0.9711076	0.35522840710674397
RP11-213G2.2	0.968191	0.004391076936232161
MKRN2OS	0.965394	0.520990554648482
TBX3	0.9626685	0.034960971651733064
PDE5A	0.9625373	6.342967798805413e-67
RP5-884C9.2	0.9614355	1.2670211680485652e-53
RASSF3	0.9608459	3.504253321098578e-14
MICALL1	0.9602167	1.4567087935244467e-12
CEND1	0.9576684	2.0155342076765013e-09
MFNG	0.9561763	2.8985714152796206e-33
HAND1	0.95103186	0.0016349319215632613
RP11-60L3.1	0.950515	2.934282065115175e-65
NEFL	0.950383	1.6822972146841184e-08
HSPB1	0.94951814	2.1507469507203633e-26
ARHGEF1	0.9483772	0.6127656890786508
MFAP4	0.9442238	3.64571678643057e-42
CYB5R2	0.9413304	2.875272967066358e-63
MAP1A	0.9411354	2.4193209969255634e-18
PTN	0.9371718	1.853833964660812e-12
CCDC169	0.9350325	0.027982979278123165
ZNHIT3	0.93107814	1.8435156811270243e-15
NECAB2	0.9289559	0.3050992489606228
FTL	0.9267743	4.577449135773004e-84
OBFC1	0.92458063	8.983500863288565e-49
GPRC5C	0.92317647	9.387380205794576e-06
CPLX2	0.92279065	1.4576362736967351e-19
C9orf16	0.9188158	7.416213767447096e-104
TRPM4	0.9179227	3.9123559445583204e-45
NXPH1	0.9161584	0.03783510907893399
ZNF385A	0.9160175	7.516307214547202e-34
MUC3A	0.9153942	0.0066581886505311305
GPR146	0.9152859	0.12040235954520995
SNTG2	0.913254	0.00014668103133361652
MIR7-3HG	0.9119992	0.7152387989932648
ECM2	0.9113497	0.9787972726881754
SHMT2	0.9113084	1.0977118545478123e-99
KIAA1456	0.9103447	0.11151235792539498
TM6SF2	0.9094992	1.8113356440256302e-24
RP11-714M23.2	0.9080667	0.2845244295175616
KCNH7	0.9073696	5.1685219049362734e-08
ESPN	0.9066707	0.2004425356986606
IRX1	0.90314066	3.133770722802315e-05
ANKRD13A	0.90267676	1.0878312144838917e-08
GNG3	0.90096223	9.581613410818389e-30
ZEB2-AS1	0.89727616	0.24562424576396946
TGFB1I1	0.89480054	0.027946259502764498
RPL18A	0.89396226	6.580895382938439e-72
NPIPB9	0.8929096	7.188101954986423e-32
SYPL2	0.892751	0.08318395425484137
CTD-2090I13.1	0.8923576	1.732745324306154e-55
NEUROD4	0.8900076	0.3711169527599081
LINC00176	0.88933545	4.0508741618526986e-08
FANCE	0.88700634	7.913858835333104e-28
RPS19	0.8868129	7.692330762497358e-73
SH3BGRL3	0.8843841	6.437187324905444e-29
RP11-923I11.8	0.8816958	0.10260372857531123
RP1-197B17.3	0.8812792	1.1118862902924299e-27
MXRA8	0.8811572	0.030938210576401726
PCK2	0.87922645	6.58660903189619e-60
PALM3	0.87912595	1.4455867957014738e-18
NEFM	0.878659	7.819288680909843e-05
SERPINF1	0.8786356	9.710489043945319e-13
SERF2	0.877925	3.412045712302346e-104
TMC3-AS1	0.8743569	0.1503660619102125
LOXL4	0.8725615	0.001552747537814907
CTD-3184A7.4	0.8722236	0.05241391480797747
ST6GALNAC4	0.8716017	3.196426312736502e-13
GMDS	0.8686617	1.3831867177339e-113
RPL28	0.86503035	1.332284738986305e-128
CYB5A	0.8638224	7.645127637231953e-27
GAP43	0.8630936	2.9692616823568403e-07
AF011889.2	0.85857826	7.798834211544661e-28
RPS20	0.8580284	4.384811765594513e-32
CAPN8	0.855466	0.0013983818692748244
REN	0.85475177	0.034581678781052484
RP4-756G23.5	0.85309726	1.9140471993031613e-25
POLR1E	0.8497946	3.9730317310568994e-36
SPOCK1	0.8471668	0.6954912869824004
CRYBB2	0.8471067	2.0604559070695974e-77
CHRNB4	0.8444933	0.35344819667176974
RPL3	0.84146214	1.3677022424836195e-36
SLC7A5	0.8404	1.5792254011713012e-30
CIB2	0.83781606	1.334472318737999e-55
CYB5R1	0.83698314	1.0723556724564832e-05
AC009133.21	0.83649826	8.663228452234719e-40
RP11-440L14.4	0.8358976	5.149553753627613e-10
UBA52	0.83555174	1.2939500202934174e-126
RPS28	0.8355486	5.842321000751969e-68
YBX1	0.83504546	3.0077627272839425e-76
CYSTM1	0.833153	2.572820015195957e-22
LINC01018	0.8294523	2.931773841062288e-38
AC022201.5	0.827374	0.5457277106101683
LPXN	0.8243939	1.8461494912064484e-41
INHBE	0.82295686	0.3276537991798262
HOMER3	0.82179743	7.167153356546448e-14
KCNB2	0.82044333	0.8182707741914308
RP11-136I14.5	0.82018363	0.003787838679577157
RPS27	0.8087315	1.890465811405061e-58
RPS5	0.80784667	6.029757150761057e-74
NTN5	0.80626655	0.014631329618059977
LGALS1	0.80473286	8.320418203827191e-16
PDXP	0.8041383	1.0343998314666107e-25
C20orf27	0.80406666	2.490225136545155e-25
LLGL2	0.80354667	5.113486631583621e-53
PHLDA1	0.80018276	0.15001606847656132
UBAC2-AS1	0.800152	3.297757197774112e-42
AIF1	0.79854226	1.189180965565163e-07
KCNQ1-AS1	0.7984664	2.1507876874814997e-46
CDK5R2	0.7955419	1.8631902605275245e-08
TMSB10	0.792908	1.1039861937003846e-19
PPP1R14B	0.7918413	5.803978891094181e-109
PPT2-EGFL8	0.7914209	4.025180849328296e-73
C15orf59	0.789072	1.2599001945169075e-13
C1orf233	0.7887885	5.764221759061508e-46
RAB26	0.7873007	0.0045782569912736605
FGGY	0.78563786	6.861231533667699e-62
SLC18A2	0.7839837	0.46033380056433576
PTGES	0.78295016	0.017156197118484328
SLC25A6	0.7809731	4.49825516312109e-49
POLR3G	0.7809572	0.0010386366022402296
AC098973.2	0.7776325	9.714476318971144e-71
PRDX5	0.77579963	1.9084955113253228e-56
MMEL1	0.77428144	3.352831841474016e-08
CST3	0.77068704	5.173921022017573e-22
RIMS3	0.770161	0.25106351019552364
RPS12	0.7692819	5.4114747820975746e-52
RP11-20D14.6	0.7691736	0.04798951764780573
RP11-802D6.1	0.7684548	0.0020395647258972228
RRAS	0.76672363	2.503467763151382e-08
PGF	0.766213	7.98804618203755e-05
ELOVL7	0.76459235	1.0113297893977678e-23
CFAP61	0.7626614	0.775933000279454
SNHG8	0.7603834	1.315152768288085e-56
RP11-302B13.5	0.75828224	2.320220724052764e-33
RPLP1	0.7564337	1.4940336295461484e-64
PRKCDBP	0.7554286	2.4349675012592245e-07
RPL14	0.75425786	6.228365337853503e-93
CDC25B	0.7535152	0.031438915065153505
AC019117.1	0.753365	0.014164418280960715
PDXK	0.7529128	2.60836019342695e-15
SALRNA1	0.75213814	0.0005231852265417244
TMPRSS3	0.75143725	3.988289126126558e-14
WARS2-IT1	0.7500878	2.354773195929176e-08
SLCO4A1	0.74500674	1.5015176033279317e-10
AC104655.3	0.7444751	5.278573515646228e-126
COX4I1	0.7442631	1.2992380748134783e-144
HEBP2	0.74293625	2.513412404333484e-54
RP11-798M19.6	0.7397719	1.7950315404798458e-08
ATG16L2	0.73941696	7.32450252517611e-55
CTC-270D5.1	0.7386875	0.17986766632618562
RPS23	0.7375475	1.556648678226233e-57
LINC01023	0.7355833	3.0590278791703096e-24
RPS15	0.7335108	4.854605474041289e-46
RPS6	0.733269	1.1638764677863662e-29
ARSG	0.73125017	0.0010366712065219476
ADAM12	0.73075914	4.2289308739528526e-07
DSEL	0.730723	0.2832188748865476
RPLP2	0.72997457	7.698943962167116e-79
RPL37A	0.72917724	1.0360016148189872e-50
RP4-613B23.1	0.72669095	0.27339988094817685
RPL21	0.726502	9.520932775095279e-64
RP11-615I2.2	0.72569764	1.5254238211357399e-18
RPL37	0.72496486	8.642766858184981e-64
NME2	0.7244604	2.2065304412044285e-46
CISD3	0.72287667	1.1845108049050902e-56
DCTN1	0.7218397	0.029841317364324008
SERGEF	0.7205867	1.888333024538398e-57
SEPT5	0.72022647	4.1965498501620645e-21
MTRNR2L12	0.71892166	3.529032883834813e-61
ORMDL3	0.71850294	0.29900361464647884
FTH1	0.71830004	5.097918455444404e-39
RPS18	0.7177848	6.241476986411891e-48
SFRP4	0.7169872	0.37041314576600687
KRTAP5-AS1	0.71631217	0.03430455172944828
AC011284.3	0.7149454	0.02107745466871313
RPL12	0.7139768	3.2309395251954943e-34
CTD-2541J13.1	0.71359295	0.18719152923193608
SVIP	0.71338105	5.120810494332568e-22
RP11-134G8.5	0.71195436	1.9306495194188267e-09
FUOM	0.71145296	1.0087237984983256e-46
RP11-181C3.1	0.7111092	7.160921223220612e-34
TDRKH	0.7109973	7.512545740126375e-37
VSTM4	0.71069413	0.0007262096551778836
PRKCE	0.7097298	0.2868787103699313
ZFAND2A	0.7075687	5.235145797617384e-09
AC005498.3	0.7056807	6.801311768262659e-45
KATNAL2	0.70403326	1.9403986623408156e-62
SLC43A1	0.70285666	0.8898628065364833
RP11-317G6.1	0.6992976	1.5856044848286437e-36
PHPT1	0.69262546	1.3393869678136547e-80
FAM24B	0.6909486	5.777424287568541e-07
AL592183.1	0.6881158	1.2309779564028814e-29
SLC16A11	0.68719554	0.00014490719276947494
RPS14	0.687029	3.8202774640699036e-42
MYL6	0.6852711	8.821338582525446e-15
RPL39	0.6847127	6.647604817796142e-43
PDLIM7	0.6832394	6.424243743689728e-27
NANS	0.68272054	2.0781216064837217e-44
MAPK12	0.68200225	8.661261537019808e-25
HCN1	0.6819541	0.015238383971439623
RP3-380B8.4	0.6818321	1.0566516892698169e-38
COL12A1	0.6818178	5.350387900127436e-13
RPS13	0.68147075	5.510631771769916e-79
LINC00441	0.6799984	0.05570707033225245
CALCB	0.6787989	2.6640775781573214e-11
AHCY	0.67865443	3.659355319109489e-50
RPL13A	0.67700803	1.834818985614273e-17
GNG5	0.6768465	1.1440771502679752e-35
ARSF	0.6768038	3.8030497328178496e-07
SEPT6	0.6767405	2.79180131342795e-08
RPL31	0.67629963	7.11161804932737e-39
TAGLN3	0.6759992	0.006585235440964397
SLC51B	0.67573446	0.951630696006569
PRR5	0.6756568	0.002203065708503404
EMP3	0.6750702	2.7560090088373226e-26
ANK1	0.6747753	0.43416332514801664
KIAA0101	0.6747332	4.203787189918993e-08
RPL13	0.6739353	9.449675322093488e-41
MDGA1	0.67297614	0.05805460854985625
ABCC9	0.67266333	0.17330063566096338
ATF5	0.6721074	0.2556696065675921
RPS17	0.6717422	8.299046692682684e-37
RPL22	0.67102313	6.043909953892111e-57
H2BFS	0.6703161	2.813531371825015e-06
GAB2	0.6697614	0.06841546444480445
ADAMTS2	0.66811574	6.4089294753055806e-12
CXorf40A	0.6675514	8.538336498620189e-23
GNB2L1	0.6667375	5.873163509873559e-38
EIF1	0.6651707	2.388407000160037e-38
RPL19	0.66478866	2.5735570266940583e-54
MRPS15	0.6635882	3.184142382133364e-26
RP11-264B17.2	0.6621483	2.3820271629963438e-08
RP11-255M2.3	0.66209614	3.9713720007258356e-27
TBC1D29	0.6619367	0.00021075997612281868
RPS8	0.6612906	6.496419219165791e-49
ARHGAP28	0.66083056	0.0380385015420124
GBP1	0.66022426	1.2229552671388042e-05
EYA2	0.6591797	0.6095220860472392
FAM219A	0.6590908	0.10986467400107676
AC144449.1	0.65868753	0.0354785268952938
GSTP1	0.65686816	4.737617457859757e-51
RPL26	0.6527175	8.317041583859256e-35
MAP1LC3A	0.6524205	2.009137965382882e-15
GREB1	0.652213	0.3309984218334917
MTRNR2L1	0.65171355	1.4689584761017754e-22
CDR1	0.6511569	9.88450135352392e-16
MVP	0.6509643	3.924250358566923e-09
STX3	0.64923	5.417759519947407e-06
RTN4RL1	0.6476635	0.012061646443919537
