names	lfc	padj
WI2-80269A6.1	1.9330798	0.0
HAGLR	1.9316332	2.3713843327781583e-231
CYP26A1	1.9310621	0.0
AC007773.2	1.9259242	0.0
SYTL2	1.9199659	0.0
RARB	1.9193994	0.0
RP11-71N10.1	1.9131675	0.0
RP11-781P6.1	1.9032214	0.0
SFRP2	1.9032208	0.0
AC016629.3	1.9022034	1.0540697672232615e-176
RP11-875O11.2	1.8888052	1.1558780273383473e-293
ZIC3	1.8851826	0.0
AC004053.1	1.8847427	0.0
RP11-1293J14.1	1.8818564	0.0
CA3-AS1	1.8803645	0.0
ATXN8OS	1.8786587	0.0
MDK	1.8775969	0.0
CTC-510F12.7	1.8761902	0.0
RP11-621L6.2	1.8728038	0.0
ADCYAP1R1	1.8681632	0.0
SMOC1	1.8669876	0.0
CTGF	1.8669167	0.0
ZNF491	1.866129	0.0
AC106873.4	1.8648733	3.287021342305481e-49
PCDH18	1.8579736	0.0
PRRG4	1.8504133	0.0
RP11-99J16--A.2	1.8405751	0.0
RP11-1136G4.2	1.8298411	0.0
RP1-273N12.4	1.826085	0.0
ID2	1.8187989	0.0
SYT2	1.8155817	0.0
SPHK1	1.8152126	0.0
RP11-399K21.14	1.8041099	2.851284558463356e-180
RP11-244M2.1	1.7936805	1.6164042025975908e-278
GHRHR	1.793075	0.0
ADGRV1	1.7892962	0.0
AC004854.4	1.7869542	0.0
GRID2	1.7863055	0.0
SLC45A3	1.7854582	0.0
RP11-128A17.2	1.7756132	0.0
PDE1B	1.7748678	0.0
RARRES2	1.7681041	0.0
UBE2E1-AS1	1.7666605	0.0
CTD-3035K23.7	1.7620792	0.0
RP11-154H23.4	1.761652	0.0
RP11-385E5.5	1.7515829	0.0
TOX	1.7505461	0.0
RP11-522B15.3	1.7449784	0.0
RP11-629N8.3	1.7438518	0.0
C10orf11	1.7425433	0.0
COL14A1	1.7349569	0.0
FGFR3	1.7337645	0.0
ALG1L	1.7330623	0.0
RP5-991G20.6	1.7259176	0.0
CYP17A1	1.7191849	0.0
ANKRD29	1.7189108	0.0
CD9	1.7178429	0.0
RP11-435O5.2	1.7169831	0.0
CA4	1.7168072	1.0979101624992611e-237
CCNE1	1.7167711	5.096532917561482e-207
LINC01360	1.7096826	0.0
JAM2	1.7062197	0.0
RP11-513M16.8	1.7051711	0.0
PRDM8	1.702103	0.0
CCDC160	1.6985751	0.0
S100A16	1.6985464	0.0
LINC01114	1.6983314	0.0
FAM46A	1.697787	0.0
METRN	1.6956675	0.0
RP11-519G16.5	1.6943741	0.0
NPAS3	1.6932516	0.0
EDNRB	1.6915133	0.0
NETO1	1.6824124	0.0
MLC1	1.6820421	0.0
GDF10	1.6810454	0.0
CLPSL2	1.6801387	0.0
SOX21	1.6785842	0.0
WNT3	1.676979	0.0
MOBP	1.6721119	0.0
FOXP4	1.659592	0.0
BOC	1.6574142	0.0
ZNF440	1.6530087	1.8100017396801354e-297
CD99	1.6498287	0.0
RP11-15E18.1	1.6487838	1.2613344271669484e-276
TKTL1	1.6487659	0.0
SCHLAP1	1.6465533	0.0
DES	1.6463679	0.0
SOX21-AS1	1.6440843	0.0
ZNF788	1.6410868	0.0
TOMM20L	1.640774	0.0
AF196972.9	1.630917	0.0
AP000473.5	1.6304437	0.0
HOXB1	1.6300495	0.0
CCNE2	1.6290026	1.955644576624764e-87
CD33	1.6246917	0.0
CPVL	1.6229697	0.0
ART5	1.6226966	0.0
CXCL2	1.6199204	0.0
NAALAD2	1.6153282	0.0
RP11-645C24.5	1.6137506	0.0
RP11-25K19.1	1.6087807	0.0
RP11-15B17.1	1.6087072	0.0
CA2	1.6044601	0.0
PTN	1.6042335	0.0
RP11-705C15.4	1.6018895	0.0
ZNF503-AS2	1.6014011	0.0
B3GNT6	1.6011448	0.0
VWA3B	1.6003839	0.0
DDR1-AS1	1.5997995	0.0
EVA1B	1.5989457	0.0
OMA1	1.594562	0.0
RP3-324O17.8	1.5938385	2.250322325820706e-282
MEI1	1.5859936	0.0
RP11-210M15.2	1.5854008	0.0
DPPA4	1.5796912	0.0
ZNF57	1.5738715	1.5685279394786562e-234
RP5-1050D4.3	1.573448	0.0
GLIS2-AS1	1.5694813	0.0
ZNF492	1.5631914	8.528908493674818e-233
CTD-2325M2.1	1.5604972	0.0
MSX2	1.5525188	0.0
RASAL2	1.5506233	0.0
SALL1	1.5444696	0.0
RP11-1042B17.3	1.5399313	0.0
AC005592.2	1.5394917	0.0
AL356585.2	1.5391239	0.0
PTCH1	1.5366695	0.0
RP11-264B17.4	1.5350814	0.0
PPP4R1-AS1	1.5343442	5.466972743961613e-243
ILDR2	1.5297805	0.0
RP11-72M17.1	1.5262152	0.0
PROX1	1.5233343	0.0
LINC01545	1.5223345	0.0
PQLC3	1.52105	0.0
NTNG1	1.5205221	0.0
LINC01353	1.5195425	6.543027099896374e-253
AC006116.17	1.5190475	1.965653506883612e-303
STRIP2	1.5178082	0.0
ITGB6	1.5161978	0.0
MAEL	1.5132041	0.0
RPS26	1.5086609	1.1586080719942493e-277
SOX1	1.5076884	0.0
IRX1	1.5061179	0.0
TCTEX1D1	1.4980781	1.2870274748703813e-266
TMSB4Y	1.4978105	0.0
C3orf70	1.4964701	0.0
RP11-368I23.3	1.4964403	0.0
LINC01119	1.4958302	0.0
RP11-337N6.1	1.4911904	0.0
RP11-528I4.2	1.4899614	0.0
RP3-388M5.9	1.4866083	0.0
CLEC18A	1.4809835	0.0
WWC3-AS1	1.4803509	0.0
CTD-2371O3.2	1.4802518	0.0
LYN	1.479479	0.0
HELT	1.4763277	2.9533203984536436e-194
CTD-2035E11.3	1.4750272	0.0
RP11-693J15.5	1.4740005	3.1564479039679513e-217
RP11-820I16.1	1.4728065	0.0
AC007161.5	1.4722631	0.0
RP11-69I8.3	1.4696392	0.0
KIAA1257	1.4686772	0.0
CA8	1.4684813	0.0
ASIC2	1.4653393	0.0
SLC1A3	1.4620576	0.0
RP5-991G20.2	1.459623	0.0
RP11-262A16.1	1.4577788	0.0
SOX13	1.457639	0.0
RP13-317D12.3	1.4560637	4.722025441541776e-227
DOCK5	1.4534051	0.0
LINC01013	1.4518644	0.0
RP11-506F3.1	1.4491912	0.0
SEMA5A	1.4473155	0.0
RP11-214O1.2	1.4427528	0.0
SRGAP3-AS4	1.4360604	0.0
SKAP2	1.4306221	0.0
TMEM114	1.4303366	0.0
RP11-732A21.2	1.4300344	0.0
FSIP1	1.4291282	0.0
IGFLR1	1.4288881	6.558926545195605e-117
ACKR3	1.4285322	0.0
CXCL5	1.4278984	0.0
DNAH9	1.4270836	6.773833518720361e-300
CSPG5	1.4215417	0.0
RP11-1109F11.5	1.4168863	4.845421155034037e-283
RPS10	1.4165972	0.0
ZIM2-AS1	1.4152235	1.8309528439310116e-169
TBX1	1.4149151	2.8417698852444522e-291
RP1-155D22.2	1.414762	0.0
RND2	1.4145715	0.0
RPL22L1	1.4128966	0.0
GNG5	1.4111823	0.0
CTA-243E7.3	1.4098152	0.0
RP11-1070A24.2	1.4058856	0.0
LILRB1	1.4054962	0.0
SYT10	1.4030836	3.777535849946706e-185
RP11-967K21.1	1.4029523	0.0
H2BFS	1.4006901	6.052241651836635e-275
RP11-835E18.5	1.4002763	0.0
GPR50-AS1	1.3992686	0.0
LINC00581	1.3991994	2.818851351658886e-303
RP11-13J8.1	1.3943888	2.1087279729981388e-149
AICDA	1.3936913	0.0
NR2E3	1.392438	1.8224414102898978e-264
CLDN11	1.389469	0.0
MAGED4	1.3857251	0.0
AC005597.1	1.3835541	0.0
FAM159B	1.3820822	4.873581269212166e-153
RP11-121M22.1	1.3808786	0.0
AUTS2	1.3777784	0.0
ADGRF1	1.3755462	0.0
ALPP	1.37551	2.090565089410918e-309
AC015922.6	1.3735334	0.0
RP11-572M11.1	1.3727539	0.0
RP11-456K23.1	1.3708706	0.0
AC079135.1	1.3687699	0.0
ZNF578	1.3680818	1.194283606136506e-285
PREX2	1.3630344	0.0
CTD-2374C24.1	1.3627383	1.0923474479208341e-211
AC007403.2	1.3489109	0.0
RP1-261D10.2	1.3467828	0.0
LATS2-AS1	1.3454415	0.0
C1orf106	1.3406135	0.0
ZNF717	1.3395176	0.0
FSTL1	1.3387195	0.0
PLP1	1.3343688	0.0
RP11-802D6.1	1.3317719	0.0
FMO4	1.3301046	0.0
RP11-108M12.3	1.327412	0.0
LINC00886	1.3233104	0.0
RP11-805I24.1	1.3217597	0.0
CTC-241F20.4	1.3187878	0.0
RP11-307N16.6	1.318019	0.0
RP11-344A16.2	1.3175838	1.0538124018258665e-236
C2	1.3170081	0.0
CTD-2184C24.2	1.3150809	0.0
AC116366.6	1.309707	6.025105252648335e-106
ZNF433	1.3087372	1.201779183672107e-271
RP11-796E2.4	1.3084408	0.0
RP11-399K21.11	1.3048126	0.0
DBNDD2	1.3043683	6.162322888827781e-291
TMEM220-AS1	1.3034256	0.0
TCL1B	1.3023776	0.0
ITM2A	1.2974294	9.817985135419694e-123
RASSF10	1.2956035	3.987068721056014e-216
RP11-399K21.13	1.2913535	3.936234289889464e-283
RP11-402D21.2	1.2896906	0.0
NENF	1.2892772	0.0
CLEC11A	1.289277	1.4661262095752215e-213
TAL2	1.2876732	0.0
RP11-402L1.4	1.2842059	0.0
CTB-12O2.1	1.283073	0.0
SYPL1	1.2823837	0.0
LINC00853	1.2813109	0.0
RP11-239L20.6	1.2806185	0.0
NR6A1	1.2802664	0.0
RP4-622L5.7	1.2797185	0.0
IAPP	1.2796494	8.550990860733811e-303
VEGFC	1.2788727	0.0
SEMA5B	1.2780856	0.0
C4orf45	1.2753481	0.0
RP11-3D4.2	1.2752634	1.5697335819874834e-259
RP11-54O7.16	1.2716345	1.412420068604665e-256
CTD-2555O16.1	1.2713199	0.0
AC016700.5	1.2705464	0.0
RP5-1021I20.1	1.269519	0.0
RPL12	1.267019	0.0
NALT1	1.2648331	0.0
AC005540.3	1.2646683	0.0
PTPRD-AS1	1.2640508	3.353034314750488e-275
AC019206.1	1.2623702	0.0
LRRC4B	1.2619449	2.8337946462556095e-199
MEIS1	1.2612776	0.0
FAH	1.2581	0.0
RP11-442O1.4	1.2556362	0.0
C9orf147	1.254298	0.0
ZNF295-AS1	1.2542397	1.04329601211231e-179
CCL5	1.2530874	2.3825919531104707e-285
RP11-492I21.1	1.2518262	1.3687708245539442e-74
CTD-2506J14.1	1.2503991	0.0
RP11-434D11.4	1.2497252	0.0
ZEB2	1.2496166	0.0
RP11-386I14.4	1.2493893	0.0
RP11-161M6.2	1.2492223	0.0
RIMBP3C	1.2486807	4.988471095494158e-241
GPR20	1.2482849	1.3079411419790454e-198
LRP2	1.2466946	0.0
NHSL2	1.24627	0.0
LINC01289	1.2433423	0.0
RP11-312B8.1	1.2423491	0.0
EGR2	1.2411208	0.0
GALNTL6	1.2410275	0.0
RP11-10L12.4	1.2409881	0.0
PLXNA2	1.2391104	0.0
RP3-395M20.12	1.2388273	1.0241615237167334e-283
FTCDNL1	1.2365077	0.0
OGDHL	1.235628	4.7953767853049655e-73
INO80B	1.2347772	2.0694286659060233e-300
TBXAS1	1.2334946	0.0
ANKRD6	1.2327255	0.0
SMYD2	1.231932	0.0
MAST4-AS1	1.2301971	0.0
RP11-798G7.6	1.2266363	1.131160415442877e-308
ZNF503	1.2240112	0.0
RP11-977G19.12	1.2230939	0.0
LYZ	1.2228765	0.0
RP11-475O6.1	1.2224902	5.0874516869533846e-285
FUT8-AS1	1.2220107	0.0
RP11-87C12.2	1.2213076	3.125312607057351e-265
IGFL2	1.2207481	1.3275433731215873e-52
IQCH	1.2150307	0.0
MYCL	1.2145455	0.0
RP11-368I23.2	1.2138205	0.0
RP11-387H17.4	1.2126504	0.0
ENPP1	1.2122539	1.6923804567829904e-296
KB-1732A1.1	1.2078409	0.0
RP11-368I23.4	1.2072488	0.0
RP11-334C17.6	1.2064364	0.0
NPHP3-ACAD11	1.2040043	0.0
RPL26	1.2034079	0.0
RP11-315O6.1	1.2026699	0.0
CTB-161C1.1	1.2026544	0.0
FAM74A6	1.2013272	0.0
CTC-444N24.6	1.2003849	6.400619735989821e-229
AC104667.3	1.2003243	4.6682813688728145e-260
TCF12	1.2001123	0.0
HAUS7	1.1997395	0.0
F2RL1	1.199646	0.0
ZSCAN1	1.1994379	7.822857233663736e-150
SALL4	1.199034	0.0
RP11-77H9.8	1.1980708	0.0
PAH	1.1974901	0.0
RPS4Y2	1.1971917	3.140837591753126e-299
C19orf81	1.1937138	1.8095679230082714e-123
STK24-AS1	1.1935499	5.727728350931812e-246
AP000320.6	1.1935201	3.528979046881609e-239
ABHD17C	1.1927257	0.0
RAB20	1.1908644	0.0
TCERG1L-AS1	1.1897789	0.0
NKX3-1	1.1894605	2.2583754038778975e-212
AC098820.4	1.1887355	0.0
CTD-2308L22.1	1.1873038	0.0
RP11-1072A3.4	1.1859164	0.0
RP11-336A10.2	1.1857201	0.0
HCG15	1.1855102	6.282031848328024e-203
RP11-431K24.1	1.1852993	0.0
AC005480.1	1.1851544	0.0
GOLGA6L10	1.1846527	3.7411062976621903e-252
IFT74-AS1	1.182456	1.2905479310728555e-135
PDK4	1.1820468	0.0
BCAS1	1.1813673	0.0
AC005534.8	1.1788598	0.0
FRRS1	1.1788087	0.0
DERA	1.1772081	0.0
AC100830.3	1.1758717	0.0
NAT1	1.175397	0.0
AC133680.1	1.1734521	0.0
HM13-AS1	1.17344	0.0
CYP4A22-AS1	1.1708752	1.8977064796305056e-305
RAB32	1.169383	0.0
RP11-1149O23.4	1.1687723	0.0
AC093620.5	1.1682839	3.154473153888629e-227
COL4A3	1.1656294	0.0
RP1-101K10.6	1.1652753	1.74393998799514e-216
ERBB4	1.1636134	0.0
VEPH1	1.1625044	6.723751539857269e-237
AC084082.3	1.1623365	0.0
LINC00391	1.1591355	0.0
B3GALT5-AS1	1.1569369	1.217789521007922e-302
LAMA1	1.1559091	0.0
LINC01535	1.1558158	1.7039628396290935e-147
LRIG1	1.1553702	0.0
NOVA1-AS1	1.1534091	0.0
ZNF98	1.1518885	6.246756416353237e-110
SYK	1.1518399	0.0
RP11-634B7.4	1.1514176	0.0
AC004069.2	1.1510888	0.0
NR5A1	1.148897	0.0
GLI2	1.1486819	0.0
NRARP	1.1486807	0.0
RP11-342I1.2	1.1486382	0.0
RFTN2	1.1472567	0.0
BCL2L12	1.1466572	0.0
RP11-51J9.4	1.145617	6.9779093808950074e-161
POMC	1.1445101	1.6669688583940385e-281
IQCH-AS1	1.142353	0.0
ZNF716	1.1399533	0.0
MECOM	1.1395098	0.0
RP11-452K12.4	1.1393722	0.0
RP11-126O1.5	1.1392138	0.0
ATP2A1-AS1	1.1388351	0.0
RP11-686G8.5	1.1364948	0.0
NR2F1	1.1358311	0.0
ST8SIA6-AS1	1.1309048	2.446786518242019e-246
AF131216.6	1.1282356	3.0104555069179645e-132
MAK	1.1274233	4.627620763529093e-215
RP11-415F23.4	1.1269648	0.0
TNMD	1.1252644	0.5612326646629822
U2AF1L5	1.1248498	5.003405040303159e-196
LDLRAD2	1.1230462	0.0
RP11-80A15.1	1.1198779	0.0
RP11-15K19.2	1.1179996	0.0
EMC10	1.1174423	7.460106089370907e-161
SSBP3-AS1	1.1170175	8.299232995020279e-255
HIST1H3E	1.113763	7.035290308954141e-307
CTD-3064H18.2	1.1117185	0.0
RP11-783K16.5	1.1112355	0.0
RP11-269C23.5	1.1101197	2.0094880932491567e-238
RP11-502I4.3	1.1080697	0.0
CFAP44	1.1075588	0.0
RGPD4-AS1	1.1057736	0.0
ID2-AS1	1.1042899	6.186045964986428e-298
RP11-380O24.1	1.1040434	2.951591443534309e-271
EVI2A	1.1020644	5.234249238296757e-105
RP11-483F11.7	1.1009014	2.976399043185193e-275
POLE4	1.1001632	0.0
RPL10L	1.0998986	6.150652403265617e-179
LINC01550	1.0960144	3.4740454020338307e-265
CTA-293F17.1	1.094813	0.0
HRH4	1.0927862	3.0131123675338204e-266
ASIP	1.0922738	0.0
LCAT	1.0908821	2.812321597028041e-307
LINC00449	1.0900491	0.0
GREB1L	1.087451	0.0
FLJ13224	1.0855793	0.0
AP001347.6	1.0832324	6.754217251837595e-134
RP5-968P14.2	1.0827638	0.0
MBNL1-AS1	1.0807136	0.0
JAZF1-AS1	1.0791769	0.0
GLRA3	1.078965	0.0
MTHFD2L	1.0783004	0.0
RP4-669H2.1	1.0777307	0.0
LINC01140	1.0774064	3.5757327387793834e-295
RP11-672L10.6	1.0769331	0.0
NOMO1	1.075694	0.0
BCHE	1.0744301	0.0
RP11-50C13.1	1.0732797	1.5841206834951937e-209
PRR5	1.073082	0.0
RP11-727F15.11	1.0707772	0.0
CTB-193M12.1	1.0702796	1.4141847068469425e-241
RP11-165A20.3	1.0702301	6.892921478201444e-274
FXYD5	1.0667812	0.0
CTD-2152M20.2	1.0664908	0.0
CTD-2544N14.3	1.0658535	5.1705903835382015e-294
HERC5	1.064749	0.0
SPARCL1	1.0644532	0.0
RP11-486O13.2	1.0643356	0.0
C9orf116	1.0633249	1.7508465505036736e-205
ZNF69	1.0616286	8.524079745541976e-151
CTD-2007H13.3	1.0613673	0.0
ZFHX3	1.0603459	0.0
CTD-2298J14.2	1.0598681	0.0
RASSF2	1.0588853	0.0
RP4-569M23.5	1.0576308	2.192660172128231e-308
PAUPAR	1.054893	6.889076244562607e-172
MYLK	1.0535295	0.0
NCKAP5	1.0526377	0.0
BMPR1B-AS1	1.052229	2.910346369580257e-261
GRAP2	1.0508324	0.0
RP4-621F18.2	1.0506165	7.356420151011716e-248
AC079630.4	1.0503126	1.0420875957807342e-292
PMF1-BGLAP	1.0498658	5.717518753762689e-244
RPS7	1.0492606	0.0
RP11-732A21.3	1.049165	0.0
RP11-35G9.5	1.0490019	6.83605554906718e-259
RP11-396F22.1	1.0481972	0.0
C2orf80	1.0481205	2.8308295180758134e-284
HEATR4	1.047978	2.1449810178380914e-151
SLC12A2	1.0476482	0.0
RP11-430H10.1	1.0470294	1.3708815594445707e-242
MEIS1-AS2	1.0469772	4.76399193443966e-284
RP11-160H22.5	1.0467459	0.0
NOX4	1.0441825	0.0
DAB2	1.0438623	0.0
SEPT10	1.0407096	0.0
EEF1D	1.0406821	5.561966377616353e-267
RP11-84C13.2	1.0387547	0.0
CIB1	1.0384259	0.0
REEP3	1.0381876	0.0
LINC01424	1.0342964	0.0
ENKUR	1.0340794	1.3102192888894134e-240
AC124944.3	1.0333658	0.0
CYYR1-AS1	1.0318958	2.1676513543376454e-100
RP11-596C23.6	1.0318239	1.6987891421539117e-288
RCN2	1.0303575	0.0
RP11-91I20.3	1.0300089	1.596109017988656e-252
DARS-AS1	1.0296793	5.431448414318032e-181
RP11-176H8.1	1.0285975	0.0
GCSH	1.0283277	0.0
LRRC69	1.027873	0.0
RP3-473L9.4	1.0247283	5.229744719953362e-295
NBEAL1	1.0229343	0.0
PRDM5	1.0214629	0.0
RP11-482D24.2	1.0208656	0.0
CACNG6	1.0207206	1.42056425601361e-247
AP001059.7	1.0206636	0.0
TEX22	1.0202097	0.0
AC093159.1	1.0195271	0.0
RP11-77H9.6	1.0185279	0.0
RP11-848P1.5	1.0170022	0.0
MNS1	1.0168635	7.240870519058188e-193
ABCG5	1.0162101	1.4570368061885108e-278
LRRIQ3	1.0157932	9.772445267357818e-279
DUSP2	1.015748	0.0
RHBDL3	1.0149369	0.0
RP11-465L10.10	1.0144886	2.937066543861558e-280
RP11-188D8.1	1.0131236	1.649982973632852e-158
C8orf86	1.0122367	5.002077017103298e-179
AC034243.1	1.0093389	0.0
RP11-631N16.4	1.0081633	0.0
POU3F4	1.0061326	0.0
RP11-553A21.3	1.0059835	0.0
RP11-38C17.1	1.0059646	1.0574564496830694e-221
RP11-169E6.1	1.0057968	1.716647885457443e-148
RP11-747D18.1	1.0040969	8.343763934090982e-189
RP4-789D17.5	1.0024939	2.5582953798277342e-196
ITGB8	1.0022936	6.574097472231379e-299
E2F1	1.0012985	2.4589417668103067e-194
RP11-159D12.11	1.0003145	0.0
APOBEC3H	0.9983839	0.0
CXCR4	0.9981061	1.19389107567584e-276
CTD-2154B17.4	0.9979806	2.4405186508831273e-282
DUSP9	0.9963042	8.84895207351699e-209
RP5-1116H23.5	0.9956183	0.0
F2RL3	0.9950325	3.4362649124961047e-287
