names	lfc	padj
RP5-1120P11.1	0.11751035	0.890242671355999
CTA-293F17.1	0.11725103	0.02908401977487049
FCER1G	0.117246754	9.537522941498166e-06
ORC4	0.11660653	7.967338144641141e-06
ACP2	0.116535336	2.8875167203169622e-06
FAM9B	0.116185986	0.2613925825185999
AC009487.4	0.11617018	1.3787242954116365e-45
NDUFAF4	0.11605413	1.2265956583792643e-09
ENTPD1	0.11604291	0.00015939871894243124
TFB1M	0.115847185	4.506530059099055e-06
SOD1	0.11558972	1.9068885515115594e-07
CEP89	0.1155426	0.6784971445134471
CTD-2366F13.1	0.115029484	0.33196827646840943
MYO6	0.11492926	0.0022357907731439617
LINC01553	0.11482807	0.07444633407481005
OARD1	0.11451435	1.650532624447544e-11
RP5-1050D4.3	0.11451049	1.1066128253377507e-09
RP11-83N9.5	0.114384145	0.45326703920500233
PLEKHM2	0.114250734	0.0024702219342702366
CTD-2012K14.8	0.114028156	1.0240999358810634e-09
CYC1	0.113661356	0.0019349073327635585
TMEM100	0.11361328	2.618726099805309e-20
CTA-398F10.1	0.113482736	4.1226233002954524e-30
PCM1	0.1134087	5.4273556578688685e-08
CEP97	0.11307357	6.281446729523001e-08
ARPC5L	0.11282872	5.801204102302925e-08
MRPL33	0.11252301	4.6401305956934176e-08
POLR3F	0.11231863	5.643119232604924e-09
PC	0.111930676	0.020989369149187254
APOA1BP	0.11191458	0.00012845920974708004
FAM214B	0.11182477	2.314760596803884e-14
INIP	0.111549616	8.049839854666174e-09
RP5-1061H20.4	0.111532345	3.9012872607757795e-07
PACSIN2	0.11140089	3.338855769214337e-17
NAT6	0.111278296	2.526890730304489e-10
CHRD	0.11114649	5.092339768920116e-28
SCP2	0.11104135	5.2584387134920835e-11
AP4B1	0.111030065	3.203463353644462e-10
RP11-359B12.2	0.11071773	0.0002871227989450546
SET	0.1105982	6.263070238006399e-06
USP46	0.11058794	8.214292609613989e-07
TMPRSS7	0.11057541	8.165696465152218e-20
ZNF571-AS1	0.11047974	0.0031043862215584766
CCDC124	0.11028894	2.0308313388070367e-07
RP11-802O23.3	0.10997439	0.002612020734394521
CIB2	0.10962329	1.1240360146288805e-11
AC053503.4	0.10934223	0.00038143196274022516
MATK	0.10917811	0.6225878211753552
CLCN6	0.109142095	4.0287047274499954e-07
RP11-1000B6.8	0.10905726	0.02483818187852758
FAM104A	0.10893632	7.550421423392878e-09
DFNB31	0.10874955	0.33918203457379076
ACKR2	0.108415015	1.4255671783614625e-19
PHEX	0.108283795	1.2200433054725247e-07
TCAIM	0.10790085	0.010440959799140155
MRPL54	0.107772805	3.4457651050973196e-07
PPP1R26-AS1	0.10768294	2.4740055495051473e-10
PITPNC1	0.10760462	8.007341940426666e-13
ZNF329	0.107555255	8.464398897598905e-08
RP11-469H8.6	0.10747973	1.743280485264563e-16
FARP1-AS1	0.1074201	1.252454084040663e-16
TAS2R14	0.10730336	8.56145033982723e-05
RAP1A	0.10700912	5.526960028259146e-09
RYR2	0.10697467	1.584492095299432e-44
KB-1466C5.1	0.10679149	6.720946669924746e-15
OXSM	0.10672689	4.175131928862833e-06
CCT2	0.10659209	0.0019031734167939982
BDNF	0.106128365	3.3966050300036887e-47
PPM1E	0.1059615	6.226372530447586e-17
CTC1	0.10592563	1.7810010140597192e-07
NPAS1	0.10579077	0.588545166775894
SSR4	0.10570132	0.045144918945988786
SLC25A32	0.10544105	3.1999354282735313e-06
POLRMT	0.105432145	1.3122097822291296e-05
ZNF513	0.10535381	1.2365193567512617e-11
KTN1-AS1	0.105004005	0.19563648546028395
LINC01562	0.104974985	0.05858684382369847
AP001437.1	0.10459456	0.0037929941804236084
BBOX1-AS1	0.10441689	0.0003346816774429914
SEMA6B	0.103889465	1.7192158408808795e-07
LRRC75A	0.10386568	9.599343453798741e-05
TBC1D9B	0.103705555	0.5017856257793327
ZCCHC7	0.10355914	2.560791141175125e-05
ERLEC1	0.10342197	2.918712623611785e-07
RSPH3	0.10293443	8.874217494328106e-08
SNAP25-AS1	0.10270125	3.057005097429722e-11
PICALM	0.10266147	0.0023813153764489494
IFNLR1	0.10242162	0.6839326116538992
AC069513.4	0.102233395	0.7422324253622509
MYBPHL	0.10214407	1.087805300547806e-40
COQ3	0.10166762	2.7988764645069236e-06
RP11-521O16.2	0.101619996	0.00011058563680813126
SNRPB2	0.10157517	2.1261422778370488e-08
TRPT1	0.10150889	6.4857001075898525e-09
CAPRIN1	0.101407565	0.018826436966848575
CCND2-AS1	0.1011775	0.000777688106917247
LINC00444	0.10112197	8.806102058947694e-08
ARHGAP5-AS1	0.101013444	0.03404244083971179
REP15	0.100747116	1.7124505558376686e-11
GALNT11	0.10065731	0.025684111021716728
CCT8	0.10035644	1.536892265527096e-06
PCMTD1	0.10030721	1.1627695687108367e-05
C2orf81	0.100144416	0.0017391845893124191
EEF2K	0.10011595	0.3915355912089524
C8orf49	0.09973979	5.681525765318843e-07
RP11-306O13.1	0.09973492	1.606241872130077e-05
LARP6	0.0997161	5.533609077854155e-07
ZNF74	0.0995328	0.00011556002448787665
TTC1	0.09915764	4.4076698039774536e-10
DCK	0.09902003	2.314072544200674e-05
SERTAD4	0.0987526	8.135916900836028e-08
PGAM2	0.0986922	0.09757924679068361
HCFC2	0.098643556	3.1519257353702574e-13
FBXW4	0.09862281	1.3426541090691756e-06
DAGLA	0.09845219	0.13017072082435116
ISPD	0.09835547	4.1961706051172376e-06
NME9	0.098219275	0.00017988878357519018
MAN1B1-AS1	0.097787365	1.0011864550351555e-07
IDI1	0.097582705	0.04235598902573213
C6orf203	0.097487494	5.901664358816836e-07
C12orf75	0.09739002	0.0002744360039682113
TRIM2	0.097386315	5.88504103826681e-09
MDH2	0.09717935	0.0007265127680290294
RP11-526I2.5	0.097158976	2.5274054100274185e-08
NKAP	0.097008765	1.023939744772556e-08
GORASP1	0.09699263	0.0009333099791367611
AC011043.1	0.09666715	7.227158305135272e-07
GHET1	0.09630307	1.0719600343919212e-05
FAF1	0.095746174	0.8507452690980836
CCER2	0.09561348	0.12591997037719838
TTTY14	0.095501885	0.0002929065911204049
SAP18	0.09549542	2.990086407940812e-07
SVIL-AS1	0.09544768	3.054348522365378e-16
DUS1L	0.09544561	3.9811896035408487e-07
PLEKHH3	0.09539762	5.537409666175603e-22
FRY	0.09530176	1.800258868601158e-05
FRA10AC1	0.0951723	1.0125858754360491e-05
PLK2	0.094493896	5.304541045308049e-08
COLEC11	0.09448447	0.0018460051267320335
FBXO7	0.094272785	0.0003367537920124733
RP11-343H19.1	0.093713015	1.5488779988733965e-09
BIRC2	0.09366085	0.00011794076222940626
ZNF350	0.09359944	1.2942813989671243e-08
ODC1	0.093214914	0.6659204660175535
AFMID	0.09319554	0.4640003543971911
VAMP8	0.09309523	5.380557977427933e-26
ZFP37	0.09281586	1.434084374371241e-05
GPR19	0.09258367	5.6116915315464796e-11
HERC3	0.09235284	8.593682275990765e-09
TMEM256	0.09220204	9.407897149969608e-08
ZNF654	0.09219014	2.7866762968768226e-05
ATPAF1	0.092028774	0.00011601394940578632
SIRPB2	0.09199102	3.899097709503598e-09
CD81-AS1	0.091960624	0.8501590555220598
FAM58A	0.09193042	9.260920356801417e-08
LINC00426	0.09190538	0.4044738507114594
CMC1	0.09141396	0.0008123772721979996
ERICH6-AS1	0.091099165	9.135063482951059e-05
DCAF11	0.09083919	0.045649835380704586
SLIRP	0.090596266	0.026994173450817307
KLF3	0.09019154	0.014116110328003818
RORB	0.09012023	0.02964773519964289
KLHL5	0.09011986	0.09034915639797773
RP11-368I7.6	0.09005593	0.0013936625460634574
PTGDS	0.08997199	0.2159379743694729
ZNF780B	0.08969972	9.211262008735525e-07
SSH2	0.0896949	0.00029145276840252974
TXNL4B	0.08967563	0.0002049164433989396
RGS22	0.088874854	6.87217697800554e-05
GOLPH3	0.08886893	9.215547085086968e-10
TTC23L	0.08870964	0.00013809304313579823
UNC79	0.08859114	6.634335756138033e-48
RP1-122P22.4	0.08846915	1.0180883537316594e-08
GPN3	0.088426515	1.2633784803606837e-06
IZUMO4	0.08839689	0.02072281649639907
RP11-501C14.5	0.08808065	0.16782212013621503
EBLN3	0.0879877	0.0005586231000286311
NUDT15	0.08786148	0.00012362598438454738
ZC3H4	0.087783106	0.00012756953492746448
IGFBPL1	0.087778285	0.00011247397541724657
PFDN1	0.087238096	1.0006037489394503e-08
TMEM251	0.087130636	3.628453634017e-05
RND1	0.08699259	5.233916284764008e-08
MAP1S	0.08663583	4.01046471229727e-06
C1orf210	0.08661708	2.7320675946862782e-27
C18orf21	0.08660143	2.2966153130575968e-07
SNRPC	0.08641117	4.0562422040678676e-08
ZNF576	0.086388305	5.284482364916735e-07
SPAG4	0.086313635	1.4298065365668532e-11
ZKSCAN7	0.08600335	1.8203956986197356e-07
RP4-621B10.8	0.08575431	6.383532590422814e-15
MAFA	0.085597925	0.9748051319629715
NNT-AS1	0.085585274	0.00030280148262130994
CSNK2A2	0.08556777	0.028781737809351178
ACVR2A	0.08506361	2.8735084471931793e-07
RP11-713P17.3	0.08504376	7.498700053054552e-70
ZNF197	0.084657855	0.015444176644010012
GADD45GIP1	0.0845007	0.001243564900669074
MRPS34	0.08436567	0.00013410224765998232
FDX1L	0.08399342	0.01649399596402756
PPIP5K2	0.08396726	6.749283611928275e-05
SMARCA5-AS1	0.083898686	0.0012292413096529455
AVL9	0.08359493	4.366859171710923e-06
AC240274.1	0.083224416	0.9616080119534127
KCNIP2-AS1	0.083157726	0.04568390307079701
NVL	0.0831152	1.1287267746810936e-05
BCL7A	0.08262613	2.2398297094200336e-16
CASP3	0.08242116	0.05796259690730481
PARP2	0.08236977	0.6593309775830011
CRAMP1	0.08230133	5.604890648158974e-05
MRPS15	0.082140826	3.3022276764728387e-07
RP11-553A21.3	0.08205866	0.003960210744564564
FAM69B	0.08164967	0.01516871263373076
PIGQ	0.08161722	0.003938368831832189
FBXW2	0.08141501	0.0066640866388559955
RP11-497G19.7	0.08123527	2.41833601020461e-30
ARL6IP4	0.0811614	5.114418731115879e-06
GIPC1	0.08070016	0.014581904823694324
CSRP2	0.08056952	0.855468497472853
CCDC88C	0.08020419	0.5952883327146744
C16orf82	0.08011853	2.4857693777455042e-11
RP1-43E13.2	0.08000623	0.0661329801801511
MGAT2	0.07990723	1.5623186866184486e-05
AQP11	0.07986241	0.15085633430686715
PITHD1	0.079858184	0.023168591093847345
RGAG4	0.079472296	0.0010433122287234074
CACYBP	0.0793473	0.0024539683615353125
MLLT1	0.079221234	1.2469365520255836e-05
DHRS7	0.0792043	0.0008376220850435443
RP4-657D16.6	0.07900029	0.011286815638956822
POU6F1	0.0789921	0.03696549694677879
PRR16	0.078830734	0.2943906778114586
EBF4	0.07877182	0.8494177592871791
ERMAP	0.07855524	0.008133001718533176
CCM2L	0.07832049	2.7852055299500894e-32
RP11-490B18.5	0.07811668	3.940537730375032e-08
TM2D1	0.077709734	0.003302790218710642
SASS6	0.0777066	0.00016477355534658285
FUNDC2	0.077443525	0.0003555595043514261
FAAP20	0.0772239	9.862435091333925e-05
HMGCR	0.077175826	0.5979570728106957
THSD4-AS1	0.07672968	1.4932454474975717e-57
ASRGL1	0.076354496	0.05948243007860109
TRIM16L	0.07631139	0.0014924494697743295
ZCCHC14	0.076056965	0.13466654167554476
ZDHHC3	0.07593337	7.35102816163341e-07
FAM92A1	0.07563958	0.001615887160208041
EPT1	0.07560618	0.003472868253850692
AGRN	0.075584754	1.97610817029125e-09
NT5DC1	0.0754258	0.5946017052723859
PPIL4	0.07530328	3.4843755348460405e-07
AHNAK2	0.07467944	2.2368934049251372e-41
GAPVD1	0.074676715	0.002702599276950942
VWC2L	0.07439868	1.2114505506480408e-10
ZNF226	0.074320205	0.0004895087947422663
CHKB-AS1	0.07379553	4.064203083750588e-11
SLC2A11	0.07375808	0.00011621989566689976
LRIF1	0.07363287	0.0006638129567530566
AC004221.2	0.07353791	0.04824194434774692
LINC00884	0.07353375	4.895601815892285e-08
CREB3L1	0.07346892	2.7609724786789536e-24
AHCYL2	0.07329735	0.41186703242175976
NFKBIL1	0.073201075	0.997901355640885
TRMT1L	0.072999	4.245656285138034e-08
AIM1	0.07299268	4.0725774750937464e-05
RP1-40E16.9	0.07288553	1.9138394305763804e-06
AKT1	0.072747074	0.08169905807608539
IL10	0.07271316	0.05991071573584307
PLEKHO1	0.07220548	0.005022682459348827
RING1	0.07199904	0.00030043162233778106
AK8	0.07178881	0.5754538849642533
GCSH	0.07173801	0.016069906944006798
AGBL4	0.07164505	2.0894634483624863e-11
CHCHD3	0.07119803	0.0011468713285289927
GFRA1	0.07114323	5.8038906352673026e-11
SRSF8	0.07110811	0.00015218396929077694
CTB-131K11.1	0.07092433	2.9003904882476663e-07
HIF1A	0.070514135	0.013128275213668245
SDHB	0.070270866	0.2915994035526861
AKR1B1	0.06945379	0.00890927268157561
RP11-640N11.2	0.06936869	1.0631229493124192e-06
TBC1D22B	0.06921215	0.8640593717201202
CTD-2165H16.4	0.069156215	1.3039714715885717e-06
TRAPPC2L	0.069141306	4.5794236609759565e-05
PACRG	0.06894436	0.19014614122735596
CLTC	0.068921804	0.216552047206014
RP4-616B8.5	0.068879634	0.001991516634344261
FAM114A2	0.068842985	3.474468522460561e-05
HCG17	0.06877809	3.617448874632576e-05
PACS1	0.06865708	0.09871161831232904
ZSWIM7	0.06857081	2.8530773225999647e-05
RP11-321A17.6	0.06832714	1.6997065901770493e-43
DAB2IP	0.06830895	0.003144428546071512
NACC1	0.068114124	0.01772967292582676
TXN2	0.067854874	0.05709333908238869
ZNF254	0.06762481	1.527837766576923e-06
RP11-529K1.4	0.0672693	6.9683668124735265e-06
ARL6IP1	0.067208044	3.138006148500234e-19
PRRG2	0.06710027	0.0670655180851778
IKBKG	0.06708526	0.06681948280603929
RSL24D1	0.06705693	0.00401988961283277
GABBR1	0.0669692	5.789734592861018e-07
ACAP1	0.06678197	0.9646985236548037
TCP11L1	0.0665309	0.0016521199097823036
ZNF841	0.065974675	7.598093356275775e-05
TMED2	0.06573241	0.0009469318036809427
RP11-261N11.8	0.06569032	4.157443869180551e-71
ASCC1	0.06559627	0.01084330995601636
POMGNT1	0.06532823	0.0038793557075093073
RP11-105N14.2	0.06522981	2.1641221040610324e-34
PYM1	0.064966194	0.00024814942528198874
STK32A	0.06486195	3.7273397750160106e-27
SRA1	0.06457989	1.5758499314628195e-05
RP11-24N18.1	0.06415402	0.08648604389969558
TBC1D17	0.064137794	0.05394697775232266
ZYX	0.063769385	5.791050707647025e-07
CATSPER2	0.06358849	0.0007194698852805133
AC068831.10	0.06358729	0.006045400538152456
NUTF2	0.06325717	0.0003844981894053213
PPIL3	0.06324369	0.06770879204985286
AMBP	0.063043974	4.700156329772025e-24
DNAJC7	0.06276833	0.006887537698917993
EBAG9	0.062671214	4.3405468040503054e-06
BCKDK	0.06259012	0.005569506543635191
RP11-367N14.2	0.06257202	0.43788715170546727
RASA3	0.06254779	0.016326793357399866
SRF	0.06240313	0.00011128529020924176
SCO2	0.06222211	0.012680608888016625
PECAM1	0.062219054	0.005498105496834202
RSRC1	0.06205508	2.8323204886990145e-12
USB1	0.061902016	1.3938270296367536e-08
RP11-458D21.1	0.061354186	1.822989359738348e-08
TNFAIP1	0.06116284	0.1257662047107743
CDC37	0.06041103	0.096065359703793
PSMB1	0.06038177	0.02666551409037579
METTL5	0.060380425	0.019898189202444842
SLA	0.060096025	2.6974871829964245e-91
PTH2R	0.06001732	0.003769822591376482
PAM	0.059940618	0.129559311963618
C2orf27B	0.05974874	0.001636722118018591
ZNF223	0.05973206	0.013005456518242062
CTB-58E17.5	0.059624895	8.16143335230477e-16
MRPS18C	0.059407096	0.0016617688722454368
SSTR2	0.059198618	4.278555912653372e-50
TOR1AIP2	0.05919355	4.015720625544321e-05
AC068499.10	0.059066605	0.0011039912431588484
N4BP1	0.05905411	9.057560715459755e-05
LINC00342	0.05883038	0.000877381243007642
KDELR1	0.05832618	0.11053719167994708
ABCC8	0.058278136	0.002988410144413243
CTD-2544H17.1	0.05783605	0.005560810128582035
CCDC87	0.057770025	0.007036843530817731
ZNF688	0.057720523	0.007662214492659242
RP11-337C18.8	0.057331324	0.002245669391831619
KHDRBS1	0.057294283	0.0011799985632945937
SPIB	0.05725547	5.6708128815222575e-12
REM1	0.057167318	0.00012147017044992989
PSMA4	0.057119258	0.004170256097422699
NUDT11	0.05674442	0.003078611852691076
GAMT	0.05666102	0.09648011823128405
IER3IP1	0.056602642	2.7502562538074945e-05
PIP4K2C	0.056458198	0.007124496649996557
KCNMB3	0.056308143	0.01889133548555745
RP11-945C19.4	0.056255966	2.1227846411924237e-16
PTP4A1	0.056224257	0.002192637384673568
LGALSL	0.05599824	0.03626838073979866
HIVEP3	0.05594541	4.140253499673641e-47
ZNF326	0.05591428	0.0032083514365227436
ZC3H15	0.055784315	0.0018852708032225543
ZDHHC15	0.05571042	6.1481829634649245e-06
PIGS	0.055641532	0.428530312663438
BRINP3	0.05551893	0.19978183146265271
C2orf76	0.05531986	0.49771167766489416
MESTIT1	0.05530429	0.3367792283604607
ZNF532	0.055258077	5.8419079484234804e-05
FBXO25	0.055023395	8.631324160392533e-06
ARHGAP1	0.05490341	0.0011917214833626565
EIF4E3	0.054889772	0.03486133163273567
FN3K	0.05476296	0.00021014626780851097
WDR20	0.054722115	0.0003112489667130662
SBF1	0.05470652	0.5357252313998844
EIF2S3	0.054615	0.0010354448487373945
GNAI3	0.054534588	0.017459549779331684
ALG3	0.054527614	0.0005215624154671078
NSFL1C	0.054349024	0.07098876989839971
AC004878.8	0.05397722	3.6828633012811214e-06
USP33	0.053972892	0.004934819642878374
SNX2	0.05396892	0.044008429754851065
IL12A-AS1	0.05392336	1.7378853669595998e-12
TMEM143	0.05366236	0.3490713279377936
KB-1125A3.12	0.053248726	0.00415396018092681
DBNL	0.05308285	0.0010326107239579357
MMADHC	0.05288857	0.02497614189666579
LMBRD2	0.052886825	0.0013411173645724507
MKRN2OS	0.05272464	6.819056258025089e-25
GABRA4	0.05256035	0.027220533620488093
KLHL24	0.052497882	7.868865145154846e-05
FOCAD	0.052087322	0.0013383018104404928
C14orf1	0.052060723	0.051772598060749346
TMEM208	0.051870044	0.003864582770477756
CMB9-22P13.1	0.051634952	3.849525780676742e-06
UQCRB	0.051611897	0.2714359248161313
PSMD2	0.05155302	0.4724537813441934
RMND5A	0.051520057	0.9752899734355016
RECK	0.051375102	0.4496027668071915
HMG20A	0.051361516	0.8085637016773974
GMPPB	0.05129959	0.0013631025165741887
RP11-70C1.1	0.05122136	0.5114416510633418
RP1-159A19.4	0.051162843	8.623697326017635e-12
RP11-312B8.1	0.050753582	7.380942074599494e-08
ARHGEF7	0.050728004	0.08826528804627595
FPR1	0.05059282	1.6392780260000762e-29
PAQR7	0.050415196	0.021960746855896735
SLC25A5	0.05037573	0.09752045634098713
COMMD5	0.050352436	0.02050523924019022
GOT2	0.05014269	0.00013054600121409818
ASAP2	0.049815875	0.7968012170295506
MRPS17	0.049802974	0.003439567343520675
TNRC6B	0.049735643	0.0009436019106470152
CTB-31O20.2	0.049727708	0.0005351521273630983
PGP	0.049398165	0.008556467462931625
RP11-62H20.1	0.049378816	0.2706204293613624
ERH	0.04920228	0.08518801278671992
PBX2	0.049135108	0.04604653660347471
CTD-2544H17.2	0.049052946	0.01153406497055561
RP11-369E15.3	0.04886009	0.5011466948429824
YARS	0.048684563	0.0008697438572227908
GPBAR1	0.04858798	0.004052191179722116
FBXO45	0.048480947	0.022105476384734608
MSH2	0.048367903	0.0062920609471107955
ATP5A1	0.047882732	0.2133275046174204
EWSAT1	0.04770913	2.1169970142777634e-11
RP11-7F18.2	0.047702592	8.063398227477604e-06
CTD-2517O10.6	0.047592044	0.006811722027762207
RPGRIP1	0.047382202	0.044148698954803216
CFAP206	0.047255993	4.548050873781444e-18
RAD54L2	0.04723966	0.0001226634209733411
STK35	0.04675727	0.0004282779010515098
UAP1	0.04656369	0.0009077311417376645
UTP11L	0.046259563	0.18902435168670859
RP11-71L14.4	0.04613195	0.6896319577539509
NDUFS2	0.04604681	0.5596176096184203
MRPL42	0.045649104	0.01693809033587958
NR5A2	0.045494415	6.934361843196958e-44
FAM219B	0.045108847	2.531706151066454e-05
HIST4H4	0.045098435	3.5593514859859083e-10
GS1-124K5.4	0.04502834	0.02406982754599459
BET1L	0.044800524	0.00011602780968957539
LEPROT	0.0446968	0.0007817939541976553
RD3	0.04468552	3.158298151280315e-05
KXD1	0.044526607	0.017647542969533726
MFNG	0.04437245	0.9323400229549474
BLMH	0.04335495	0.05347400632354889
EIF2B3	0.042707115	0.3905538301986717
PWWP2B	0.04263412	4.198799657853112e-05
ZFYVE19	0.042617556	0.09650219339384462
DLD	0.042602424	0.017054596287980697
DNAAF2	0.042480685	2.7312420477195385e-05
HLA-DQB1	0.042378373	0.01350150866940574
KCNMB2	0.042171005	4.074705024773353e-17
HSF2	0.04168253	0.07662707550337101
UBQLN4	0.04157839	0.00036266232702473263
MAPRE1	0.04153027	0.07576052772299566
FBXO46	0.041454367	0.0014872243310366528
MARCKS	0.041415114	0.10358352516163209
ITK	0.04117876	0.0002435004628562592
RP11-803B1.8	0.041126683	2.7717330762556466e-21
CTU2	0.040977675	0.0973275005595885
RP11-94I2.4	0.040634274	0.137049010641708
C19orf66	0.040520094	0.0019424190247165978
EPN2	0.040442012	0.021461138258865094
RP11-128A17.2	0.040381663	2.5991563211784487e-11
C21orf2	0.040354505	0.0001846022414196561
PBLD	0.0401576	3.524626049561985e-07
AP000320.6	0.03988131	1.2191798363262855e-11
CTD-2531D15.5	0.039774098	0.00017742992712753793
CTD-2026K11.4	0.039768692	0.00010479063345792055
RP11-177J6.1	0.039621837	0.13085302208045657
RSG1	0.03954025	0.6681072358439197
TANK	0.039512962	6.133650009997576e-05
C10orf88	0.0393467	1.6966077693646936e-07
EFHD2	0.03922669	0.1976990409789359
EXOSC1	0.039016835	0.0010770586128733542
CCDC107	0.03892406	0.06230724526578249
USP12	0.0388871	0.07577077363501125
ZFPM1	0.038620804	0.002298853045880453
TCP1	0.03833661	0.18642000757008453
AC093388.3	0.037733026	0.2722581220749514
B3GALT2	0.03771395	2.7209802203656546e-40
CST3	0.037616186	0.03731231534856663
RP11-515O17.3	0.037606828	0.7619644331890236
PIGT	0.037555646	0.002113141823321874
PRPF6	0.037296575	0.06291646132036333
SKIV2L	0.037259202	0.0056593032149428795
GPANK1	0.03712875	0.0009126784593460676
SGMS1-AS1	0.03706571	0.145654139717403
STRN	0.03699378	0.06868153613562873
MPLKIP	0.03694073	0.010327530161266654
LETM2	0.03681832	0.00015050718764592105
SLC39A13	0.036753036	0.008180000864299245
COMMD10	0.0366045	0.11908805409190568
AC023590.1	0.036443073	0.23296829190333002
PPP1CA	0.036438983	0.08382479196314868
ZPR1	0.03636785	0.4789639085096674
TAX1BP1	0.036120087	0.0032438033963465658
PPCS	0.03607382	0.0210943304798844
SEP15	0.0359686	0.0012262366945650818
INPP4A	0.03595953	0.003187203946541608
CHAC2	0.03584946	0.0512333620051449
POU3F1	0.035847344	0.12838427839632488
OGG1	0.034679886	1.6191120042628157e-06
ZFPL1	0.03460119	0.0029801013571164226
MAS1	0.034524843	1.7961608713153992e-05
G6PD	0.034363113	5.840627173386285e-30
RAB14	0.03427141	0.09871407512409007
STH	0.034150515	2.61543283008992e-26
PFN2	0.03404003	0.08096854339241384
IGDCC3	0.033945832	0.03021653631556359
HIST3H2A	0.03393409	0.10039036659333705
AF127936.7	0.033812836	0.00488163585226839
ESD	0.0337784	0.5224650544743027
RP11-296I10.3	0.033526134	0.25564238379789245
CLEC14A	0.033401698	0.3990220852186498
DPM2	0.03315079	0.00714321034829818
RP4-789D17.5	0.03312496	2.5547562117474904e-08
IQCE	0.032766696	0.7888379881149085
UROD	0.03275107	0.03965802148367968
ZNF512	0.032438364	0.025858886151956265
USP38	0.032054108	0.1367326938067182
PAAF1	0.032016337	0.028473235205469162
RBFA	0.031983454	0.047643119246265825
CARM1	0.031928748	0.022592312233103238
SUPT20H	0.03165906	0.002583051737667124
RP11-20E24.1	0.03161905	1.0326292774757344e-08
RHOQ	0.03156073	6.951174994049376e-07
SSTR1	0.03156019	2.462240615492295e-05
RCSD1	0.031422284	7.165670072033161e-13
PODXL	0.030902922	0.0026489271533559275
SH2B1	0.030812481	0.03257964291940017
RMND1	0.030571863	0.05153963606502854
ITGA3	0.030401738	0.015902145346493975
RP11-17A4.2	0.030330675	1.2368683373797605e-17
MIR210HG	0.030285865	0.0001485387306792837
SMN1	0.030271672	0.0017759823605949586
CSF2RA	0.030191038	0.8933005333166995
UBTF	0.030175466	0.11444536890425455
XRCC1	0.029786993	0.6951286663243443
SCRN3	0.029339205	0.07537100092433355
RAD1	0.029182736	0.21115840479795694
NUP155	0.029126963	0.08041494706040443
RP4-738P15.1	0.028950127	3.267309613628552e-05
N6AMT2	0.028772458	0.2505010641117057
DSE	0.028652776	0.020210906027327554
COLQ	0.028527016	0.014456932519352298
RP11-814H16.2	0.028474325	9.86718717844207e-06
CAMSAP2	0.028321924	0.018733716214093664
UFD1L	0.028135967	0.00919393172994038
SPATA2L	0.027916135	0.2015323014609458
CFL2	0.027809119	0.006231595555933882
RP11-109E12.1	0.02777564	0.8302527152512843
SCFD1	0.027620098	0.1185673455334098
SLITRK1	0.02738011	2.5657303258960836e-47
TRAPPC10	0.027272103	0.005875554828807386
TMED4	0.027114665	0.004175109112980547
ZDHHC6	0.027006064	0.07150969631894305
TRMT10A	0.026984042	0.41039910982266853
RP1-198K11.5	0.026506515	0.022463758659235885
RP11-384O8.1	0.0263886	2.8460689545164657e-39
NPRL3	0.026383024	0.5776114490417831
GSPT2	0.025575846	0.27605048763877954
ZXDA	0.025531655	0.6607564437030007
GSTM3	0.02519144	0.34571847611300593
CBWD1	0.025158063	0.11725971649732941
EIF3J	0.025057398	0.05038988039159139
KLHL9	0.024871495	0.0033972041788186925
FAM220A	0.024738336	0.0018388324587245554
USP3-AS1	0.024664506	0.014044588777213231
YY1AP1	0.024644135	0.008472893665987859
ALG11	0.024605291	0.0024338253771370175
RP11-464F9.22	0.024594301	0.8632916337735392
CCS	0.024208076	0.44669049644141545
MRPS14	0.023957077	0.05991137349543329
RP11-432J24.5	0.023733031	0.37142668929804057
CTA-246H3.12	0.023530044	1.6251596453086387e-07
NSUN5	0.023512002	0.13346043683467523
COL7A1	0.023336202	4.907918248907929e-56
MRPS35	0.023096105	0.4494363916575171
RP11-301O19.1	0.023075322	0.16311851936741933
LINC00936	0.0228754	0.027795450813783124
MRPL30	0.022875352	0.4332347572108662
TUBGCP4	0.022865275	0.0005689367271877111
ACTR2	0.022803415	0.07447253097828843
BCAT2	0.02267726	0.5670326663426046
SLC25A28	0.022568874	0.13381858244967884
GTF2H5	0.022490969	0.3656403281322173
TCHH	0.022457978	0.9623320667409542
INSM2	0.02212298	2.3268037887674192e-82
GTF3C2-AS1	0.022075186	0.4540295584273127
ZNF91	0.022009356	0.010360074090952664
RP11-138I1.2	0.021965219	2.0978131260429488e-08
ELOVL3	0.021951105	2.444878422996058e-06
PFN1	0.021732487	0.054014771708843855
RP11-1017G21.5	0.021695705	6.612822422088642e-05
RP11-463J10.3	0.021470184	0.0001071417895174023
RP11-420K14.8	0.021411546	0.4545423856376479
NDUFV1	0.021167396	0.0012755686218844165
TRMT6	0.02029424	0.11313142581023321
PLAA	0.019773373	0.8959822071875966
SIAH2	0.019419776	0.07867698213558338
LINGO2	0.019376615	5.54003805383136e-10
ADIPOR1	0.019294053	0.00022500710290990867
MFI2-AS1	0.019270973	0.30691754090060797
AP1S3	0.01901504	0.19148852045764025
C16orf86	0.018845903	0.3006333518542197
ZNF823	0.018786151	0.027526996193667864
