names	lfc	padj
HIST1H3G	1.7331951	9.390470206086265e-60
LVCAT1	1.7250413	1.8548587860490103e-69
RP11-473M20.9	1.7239962	2.388275084108366e-71
AC010729.2	1.7206589	5.462571381716991e-103
FAM107A	1.7189462	1.2567822188140455e-65
CTD-2288F12.1	1.7176056	5.0500590622223797e-85
FOXN3-AS1	1.7137681	3.4742633310370076e-70
POC1A	1.7137514	1.4458387398788473e-74
FAR2	1.7026311	2.3757616601369694e-110
ENKUR	1.701371	2.5629223607825096e-91
MYBL2	1.6978095	3.7405956134942585e-67
CENPN	1.6962194	1.6551253704497496e-74
RP11-266J6.2	1.6936444	1.3647949535981759e-61
AC144449.1	1.6930313	4.3463249568325573e-116
CITF22-92A6.1	1.691082	2.2632523937303852e-124
LINC00159	1.6900178	5.444788126730332e-111
HIST1H1D	1.6876405	1.1829287923337529e-57
LINC01552	1.678737	1.2168999869852463e-58
C4orf45	1.6764029	8.278331524009767e-100
BORA	1.6756619	2.206588101820869e-79
RP11-596C23.6	1.6643975	1.6785731634314308e-110
DARS-AS1	1.6627494	1.4926039513644281e-66
OTOS	1.6624771	4.634312849230435e-95
FOXM1	1.6560829	1.8136036698698055e-66
KIF23	1.6557178	2.7668562891043307e-67
FAM81A	1.6519201	1.8702801668890256e-92
TRIP13	1.6498418	3.749791002659211e-73
TCF19	1.6473695	5.417763403060853e-67
SYT3	1.6465985	2.9205162748327136e-38
PDLIM1	1.6462438	1.092422951168173e-106
LIPT2	1.6458726	3.950262090972795e-131
STIL	1.6437413	3.083911772840261e-62
H2AFX	1.6408124	7.897476708826989e-70
CENPH	1.6406562	1.1970726216322878e-81
RP4-753F5.1	1.6369016	6.36705904542725e-100
RP11-514O12.4	1.6336217	4.9265281955325975e-77
DEPDC1	1.6325185	3.9754456920140233e-57
HIST1H2BC	1.6307228	1.2049252586129254e-48
TUBA1B	1.627497	8.909465021671155e-78
TUBA1C	1.6248285	8.680599982526488e-83
CFAP100	1.6248019	3.200474947837594e-84
CEP55	1.6241257	4.373256269015728e-51
SHCBP1	1.6236864	3.0309327253091344e-64
CTD-2540B15.9	1.6220312	1.2153411609027338e-64
AC022201.5	1.6179458	3.2487684535419834e-82
PSMB8	1.6126131	9.857955166555261e-33
SMC4	1.6096869	2.185460500082231e-56
CRYBA4	1.6070738	4.142544159290683e-88
PRC1	1.6059066	3.8000238365779436e-44
RP11-305F18.1	1.6016556	9.646304761677191e-60
CENPU	1.5999843	6.076361069128746e-60
TM4SF19-AS1	1.5987839	1.2240079187979515e-54
PSMC3IP	1.5981991	1.1218919644830956e-78
BUB1B	1.5923009	2.951203616242312e-57
GPR150	1.5893164	9.44928487156838e-78
PKMYT1	1.5862498	7.43656651170909e-62
PRPS2	1.5801163	1.8533136239433052e-82
RP11-128M1.1	1.5614108	2.658780682779575e-119
PHF19	1.5519007	1.6778360084327227e-72
SPATA22	1.5515451	4.875453264341614e-61
SYCE2	1.5505975	1.0022543105273786e-110
PROSER2	1.549441	2.33438174903105e-81
RP13-436F16.1	1.5480168	4.196436430923092e-85
CTB-11I22.1	1.5435629	6.964961754293031e-112
S100A16	1.5421455	1.785991538827091e-107
SGOL1	1.5384842	6.584889035495386e-53
PDXP	1.5380799	3.539350380438078e-94
AL450992.2	1.5359439	1.6524889980520704e-87
OLMALINC	1.5267338	1.299080413611178e-105
CDC6	1.5248165	7.50259079016445e-62
CASC2	1.5213188	5.1835960064446624e-86
ARHGEF39	1.517932	1.768323042760379e-57
EXO1	1.5139253	1.1364211599112643e-64
CDCA4	1.5075011	3.677767346910508e-85
AC005076.5	1.5069715	1.8024458421619678e-92
PARP9	1.5051146	3.1762908250001936e-54
DGAT2	1.5045909	4.6143567970700857e-97
SKA3	1.5009298	1.2746110354927826e-60
HIST1H2AJ	1.4995198	1.448508761960043e-54
NCAPG	1.4888574	1.0510846301203948e-51
ZNF492	1.4881272	2.528591434157279e-18
AURKA	1.4851902	4.884253510313958e-44
GMNN	1.4834213	1.0506497970921868e-79
TTYH1	1.4815694	9.876345634127603e-23
CENPW	1.4809138	1.2067217956038789e-61
CHKB-AS1	1.4780072	3.036416229809539e-63
BMP6	1.4769226	1.072357597490765e-60
TUBB6	1.4765213	3.306207800542062e-62
LA16c-325D7.2	1.4757236	1.1961210358725921e-87
LINC01551	1.4739803	4.960205127947737e-37
PRR16	1.4711126	7.614042697364588e-38
PGM1	1.4692988	1.534185131600254e-95
APITD1	1.4683261	4.3429324368726153e-85
FBXO5	1.4645361	1.0073155321657182e-71
RP1-92O14.3	1.4605756	3.413862621382429e-83
NCAPH	1.4542619	6.807426435771199e-55
CTB-178M22.2	1.4537961	5.792910735183697e-87
GSTM4	1.4533108	1.028738911792073e-117
LRR1	1.452287	3.816233864986035e-91
RP11-360L9.7	1.4474674	4.705864827105094e-56
RP11-268P4.5	1.443433	2.841573388800855e-74
PLK1	1.4405264	7.438893630062091e-23
HIST1H4D	1.4396547	1.0012910255971942e-36
BUB1	1.4371879	8.135324785317579e-46
DTYMK	1.436296	4.202855744406748e-87
AC005152.3	1.4324347	2.1728294892832357e-96
MXD3	1.4320452	3.449312907901846e-47
MELK	1.4311216	6.70734285251514e-58
LINC01508	1.431034	2.032332340711484e-67
FLJ37035	1.4300627	7.915331616341123e-63
KIF4A	1.4294335	1.7465118510249576e-52
LYPD6	1.4293876	1.4898286585409377e-78
UBAC2-AS1	1.4274547	1.131291914286923e-96
DSN1	1.4266915	3.190593703686465e-67
DNA2	1.4256686	1.4780153282294238e-68
SLC25A21	1.4248517	8.506455885323642e-122
GTSE1	1.4241848	2.9949093542587046e-47
RAD51	1.4198363	2.244598502276938e-58
FOXN4	1.4193367	5.9190137163313925e-65
AC046143.3	1.418364	7.161530322905969e-72
RP11-123K3.9	1.4172051	1.9744577837907904e-59
RP11-162A12.2	1.4156052	1.8648112258116796e-95
BFSP1	1.40907	1.275034069983894e-79
APITD1-CORT	1.407859	1.8696392939609766e-59
ITLN2	1.4062468	4.036095352035378e-42
TMEM253	1.4061332	1.5074237930314908e-94
DDX47	1.4054726	1.6948532014678867e-67
RP11-138B4.1	1.4013721	3.432950511463306e-17
DEPDC1B	1.3967067	4.8954793297788346e-57
CCDC109B	1.394316	7.899968567955373e-86
KIF2C	1.3902955	1.8575104536542292e-48
AC012123.1	1.389067	1.9587653450680045e-52
CAPN6	1.3887972	5.470173324402125e-51
RP11-307C12.11	1.3880308	1.4478193849294708e-94
CDKN2C	1.3860286	2.7415223820225695e-60
KIF18A	1.3850461	1.3330674098531624e-49
PARPBP	1.3841138	2.2193311348536854e-61
HIST1H1A	1.3835665	9.844670213232287e-57
CNFN	1.3794727	4.808502903294987e-104
NUP37	1.3777876	1.433796927001857e-108
PSAT1	1.3764627	4.571258893461481e-85
HAUS8	1.3758503	3.798767227590198e-75
KIFC1	1.3745714	8.804727582535852e-42
SIX5	1.3706553	2.352440993558374e-96
GINS3	1.3662012	5.5435823430840136e-74
PRRT3-AS1	1.3645926	4.906585974122864e-77
SMCR2	1.3632548	7.311660465798953e-48
RFC4	1.3625277	1.0401281732943337e-87
HMMR	1.3620613	1.1696851195817277e-42
RAD54B	1.3609114	6.71828416439758e-70
MIMT1	1.3594096	2.235086878930465e-13
SGOL2	1.353043	4.6777223984690655e-34
C9orf170	1.352718	3.162962082862154e-60
ORC6	1.3517767	1.1799247727980489e-55
C11orf65	1.3503169	5.38757529342378e-105
HES5	1.350285	2.8150068615549194e-37
CEP128	1.3487211	1.2030677158925022e-59
TEAD4	1.3480814	7.628287495664351e-57
HMGB1	1.3475136	4.550471586623645e-88
TMCC1-AS1	1.3453712	8.544306289503725e-81
ECT2	1.3429577	1.8806521216154694e-42
TROAP	1.3428566	2.7204761168215105e-59
AC004221.2	1.3425152	2.6542147305889087e-76
CCDC74B	1.3393276	4.48063021839473e-106
RP11-802D6.1	1.339106	4.9246858016022355e-40
APOBEC3C	1.3381094	2.693886962083433e-87
MTFR2	1.3380067	2.4358088032733004e-49
LINC01545	1.3357052	7.914394355952063e-78
RP11-481J2.3	1.3352646	1.161701626924011e-84
CDT1	1.3292371	1.0871861219903585e-68
MPPED1	1.3282251	3.114027585624802e-69
PRR11	1.3277084	1.3690384220836822e-52
CENPK	1.3245327	2.2904582286921765e-50
LMCD1	1.3232238	3.2105279399879046e-88
ADCY10	1.3225722	3.0276671316814785e-56
RP1-43E13.2	1.315615	2.859195485978117e-130
RP11-46O21.2	1.3152705	1.563413587996583e-70
CKAP2	1.314181	3.6563933065770616e-55
RFC2	1.3072139	6.706988720028093e-82
FAM83D	1.3045297	2.2862884488228105e-55
CCDC61	1.3006141	2.1084434460770007e-59
H2AFZ	1.300004	2.265693564462986e-56
RP11-549B18.1	1.2997787	4.449360500243235e-94
RP11-350N15.5	1.297921	2.6803991431669586e-83
IL18	1.2976292	9.752424906164696e-69
PVALB	1.2960479	1.149670144621418e-44
PFKP	1.2950634	5.8723116368646194e-68
COLCA2	1.2922565	8.330836319514463e-42
GLI2	1.2903534	1.4259502760788564e-88
SP100	1.2868667	1.0001387478028715e-60
MYRIP	1.2868041	6.0087592881460355e-81
ZNF850	1.2853334	3.5862201667363145e-64
HEBP1	1.2847506	2.2664221456892003e-117
LINC01301	1.2828285	9.145435392445612e-83
PCBD2	1.2819346	6.841148421191276e-96
AP000442.1	1.2806909	2.60158735116628e-92
RMI2	1.280605	1.5364638348237813e-53
BDNF-AS	1.2757279	9.510188804454226e-90
MIS18BP1	1.2755606	5.416949033555696e-47
SIVA1	1.2748787	6.817791292544827e-98
MYCBP	1.2747978	7.394829549424017e-114
C6orf99	1.2747767	9.178629151614706e-39
ESCO2	1.2743748	1.0533696824827042e-46
LINC01152	1.2721475	9.851619315210777e-84
MFAP3L	1.2719048	1.4217696364540688e-66
LINC01139	1.2712846	1.3169955490636886e-29
CD247	1.2711573	5.576300839561262e-57
CTB-161M19.4	1.2703537	2.633514225421043e-60
KCNMB2-AS1	1.269243	4.0993430281302274e-24
AC010226.4	1.2688569	7.595140561206112e-101
RP4-625H18.2	1.2659818	5.510019882065979e-90
CHTF18	1.265109	2.4172750860279674e-76
EEF1D	1.2646309	3.557211917121355e-98
CHEK1	1.2638383	3.0987689708498976e-63
HES4	1.2633014	1.3180844540574405e-56
USP18	1.260494	1.6241026535291336e-49
RPA3	1.2599392	2.90402377161316e-86
TEX22	1.2593881	2.9542345876639816e-51
TMEM221	1.2575291	2.853220022336198e-77
SMPDL3B	1.256799	1.3435314953122865e-26
RP11-284M14.1	1.2554377	2.158011036168794e-87
KPNA2	1.254292	1.1863626495230193e-38
ID4	1.2537652	1.002356904357706e-17
LINC00623	1.2534778	7.486726950816442e-72
C19orf81	1.2533782	1.2640507223266813e-18
CAPG	1.2531999	5.167365462178119e-77
CFAP65	1.2530477	7.978040252897854e-55
CDC45	1.2523507	9.279414382428447e-54
ITGB6	1.2522362	9.219406440608716e-73
RP11-154D17.1	1.2501255	1.5505007855365746e-50
HIST1H1E	1.2495801	7.728492546910954e-53
RPL22L1	1.2479291	1.2490485958560997e-66
RP11-195C7.1	1.24462	8.247747142179052e-65
EME1	1.243492	4.752560400760019e-54
RP11-265N6.2	1.2426137	4.363940459781662e-81
SMIM3	1.2421077	6.80088153107417e-100
RP11-219B17.3	1.2387807	1.0911426064280958e-42
HVCN1	1.238289	2.773839820263875e-110
RACGAP1	1.2382189	1.8484547346671455e-34
RP11-536C5.2	1.2344265	1.4102795650866624e-53
AC114803.3	1.2340441	1.1125840998504182e-08
RP11-469N6.1	1.2323397	1.0865639309671691e-30
RP11-392P7.6	1.2322727	5.059582057814489e-25
RFC5	1.2295067	1.1527082964896191e-82
C1orf61	1.2260057	5.608006169265934e-15
RIPPLY3	1.225386	3.3772576992992627e-37
RHCG	1.2248473	2.1200898653596022e-41
FANCG	1.2248446	3.398015132552544e-82
PXMP2	1.224768	2.352753774051423e-40
ACADS	1.223072	8.526669433352525e-94
VIM	1.2212672	2.423283178181525e-34
ID3	1.2205918	4.052293966183715e-17
RP11-109D9.4	1.2200135	2.7218244935338024e-68
IMPA2	1.2196362	6.453385706295961e-77
LIX1	1.2173268	9.514951531795265e-34
ATAD2	1.2152706	8.741971795377982e-50
LINC01114	1.2118907	1.0372968794277895e-28
CHAF1A	1.210427	1.6419648528381134e-52
RP11-290O12.2	1.2097182	1.056339964665581e-78
RP11-92G12.3	1.2069659	1.7556514151275465e-47
TNFRSF18	1.2068508	3.129097849384754e-46
TRIM47	1.2063469	5.779672365051928e-47
PLSCR1	1.2031091	2.470821886543445e-65
GINS2	1.2030094	2.3343973193889014e-46
GVQW2	1.2029245	1.2058618739096491e-49
KCNQ1	1.2028033	1.3801173965458043e-78
CYS1	1.2022058	1.1101908662705204e-64
CRIP1	1.200942	2.392165687502533e-35
AQP5	1.1994791	3.4479706649577373e-77
RP5-864K19.4	1.1994158	8.454264723266496e-76
CATIP	1.1992466	4.027523492174878e-47
ZNF440	1.1965188	1.3534542010040629e-24
TUBB4B	1.1963075	7.77908805137067e-40
RP11-452K12.4	1.1960182	1.5006566330166184e-55
DMKN	1.1945899	1.7605672096024987e-53
PDE6C	1.191471	5.695297730117288e-34
TTK	1.1907812	1.8568123309915688e-39
SCT	1.1881952	6.804422737631206e-54
GSTP1	1.1858991	4.3509059580204817e-94
CTD-2296D1.2	1.1853966	2.0597795105785079e-47
NEMP2	1.1847769	7.875022377551732e-69
CENPF	1.1847001	1.797010612992324e-32
LYL1	1.1835129	1.448667117630294e-29
AF131216.5	1.1792498	4.917422490315741e-93
PECR	1.1792144	1.1658312865880658e-82
OXGR1	1.1784905	4.0355888008795625e-69
RP11-485F13.1	1.177845	5.621802086231015e-57
LSM4	1.1768073	2.9600455331670577e-105
CDCA2	1.1765455	4.8088772120187476e-45
TAF5	1.1763098	6.246888139022192e-82
GCAT	1.1728542	3.170722030591088e-62
AC093375.1	1.1717186	8.273471737056755e-77
FAM122B	1.1700108	3.4573728374838113e-57
TTC29	1.1683921	5.310586048792449e-75
GAS6-AS2	1.167163	5.450443869581395e-85
BCL2L12	1.1666499	2.1659743756991715e-78
HIST1H4E	1.16576	2.0609859100521845e-43
H2BFS	1.1640956	3.3271930008697056e-33
WDR4	1.1629149	2.70815282188414e-37
PHGDH	1.1611695	1.5793579955925064e-67
TEKT4	1.161061	4.397559647087847e-70
HMGA2	1.1588115	6.583220153311017e-37
RP11-456H18.2	1.1577926	9.254257279011164e-83
BUB3	1.1565753	7.353740594272541e-67
TMCO4	1.1565629	2.011732595009384e-47
HYLS1	1.1560073	1.5764434596384206e-68
EFCC1	1.1553751	1.74745682678061e-41
RHNO1	1.1552911	8.309271280393066e-85
AC099850.1	1.155046	1.8380504460829518e-72
SMTN	1.1541635	6.715726613321429e-63
C19orf57	1.1540395	1.3477368294948446e-50
HIST1H2AM	1.1520331	1.7042274863152846e-42
DCT	1.1491499	1.3930076342945957e-32
ENTPD3-AS1	1.1477412	2.35956147458327e-120
GMDS	1.1460886	1.7988471081623613e-90
IGF1	1.1444061	5.617422211130102e-27
TCEA3	1.1443416	4.674452535142875e-42
NR1H3	1.1440002	3.4762313540779534e-89
C14orf39	1.1417228	4.1147800390506555e-72
FAM151B	1.1411445	1.357878889907264e-75
GINS1	1.1394657	1.625740512625677e-50
NUDT1	1.1393427	2.2163612424510818e-86
KCNIP2-AS1	1.1371186	1.3259735772256382e-75
ZHX1-C8orf76	1.1362696	1.4194402321643979e-95
LYPD1	1.1356759	1.589000000648683e-37
HLA-G	1.1300825	2.2423707076671193e-21
ECHDC2	1.1300207	4.1824034138046555e-61
NXPH2	1.1289276	1.4340323853568877e-28
REEP4	1.1288686	1.0508260404973295e-43
RP11-626G11.5	1.1273285	6.282702500260572e-53
EFCAB11	1.1271853	4.816452728974781e-72
CCDC74A	1.1245028	2.676310026613554e-101
RP11-455F5.3	1.1212951	2.9205057762515687e-79
RP11-499E18.1	1.1212614	2.1548626617216374e-86
CASC5	1.1206402	4.971732652981381e-43
KRT18	1.1206048	8.982076378415825e-41
DMC1	1.1188663	5.0126656698694003e-54
RDH10	1.118459	6.84951543757449e-46
SERPINB6	1.117626	2.9024497433839447e-103
EMC9	1.1172856	6.814562040945142e-55
FEZF2	1.1149569	1.0062086980877515e-21
SCARA3	1.1131341	8.58286469663395e-66
RP11-1148L6.9	1.1121224	2.1863945965198644e-30
FLT4	1.1100181	2.7781634512827923e-68
PPIF	1.1099133	3.799718060425748e-92
C17orf53	1.1097583	4.789481250156738e-54
MGME1	1.1073763	4.792416002736063e-78
NIPSNAP3B	1.1067194	4.788234834453098e-75
CMTM8	1.1023145	3.9796726111280515e-56
ZDHHC12	1.1021881	5.291021415879252e-72
RAD18	1.1021695	1.4344426510190082e-63
SORBS3	1.1013309	2.1517273522504448e-71
SFRP1	1.1012429	1.7193545366425994e-09
SPC24	1.0973946	9.003733682761355e-38
PCNA	1.09694	2.9873930874258902e-58
RP11-302B13.5	1.0956686	8.93692382178799e-65
CTNNAL1	1.095312	1.2171067300845639e-80
CMC2	1.0950559	7.235748351960346e-72
RP11-197K3.1	1.0944593	5.379585339326882e-47
C9orf24	1.0940607	1.0419322317595193e-55
RFC3	1.093639	4.3642864956137956e-66
HADH	1.0933717	3.264348768877676e-119
DTL	1.0912406	2.507571628390193e-48
KRT19	1.0891083	6.827758013001551e-61
RP3-512B11.3	1.0888425	2.0584502124832915e-31
RP11-600F24.7	1.0882047	1.936383130925622e-63
KRT35	1.0857085	2.799499108258263e-42
ZNF682	1.085664	3.212047114435128e-97
ROPN1L	1.0825443	3.0253531075422775e-51
CCDC15	1.0809559	4.693106847284141e-58
NLE1	1.08059	5.7184900471802756e-99
RNASEH2A	1.0800555	2.592806135179896e-59
DEK	1.0758871	5.3554427152324094e-64
MKI67	1.0709039	1.6155449386059298e-34
MB21D1	1.0690417	3.1282757849088877e-38
RP11-160O5.1	1.0683731	2.537659821966932e-38
LINC01018	1.0682803	5.1903593232672284e-58
CTD-2366F13.1	1.067876	4.97828943138003e-62
CTD-3105H18.18	1.067846	2.3546409005267325e-50
RAN	1.0677682	5.070107039131566e-107
HERC6	1.0642709	1.4108462822193633e-22
NFIX	1.0619001	1.0390150589194886e-38
KCNK15-AS1	1.0612841	5.2266346762694604e-59
AC093702.1	1.0593119	1.123789422072979e-35
POLQ	1.0584693	3.403224958083956e-47
RP11-775D22.2	1.0571747	1.8708810314882807e-51
LDHA	1.0555246	1.457247253888424e-85
HYI	1.0545425	1.807301963187147e-120
PTTG2	1.0533365	6.867024401654805e-21
RRM1	1.0526209	3.1970780782691983e-66
RP11-44N21.1	1.0523031	2.87102735622561e-57
CSRP2	1.0519449	7.306856695332796e-62
ULBP1	1.0518937	7.541384753037201e-36
ISOC1	1.0513135	7.014796380673344e-120
FAAP24	1.051171	1.8022856016368992e-88
MIPEP	1.0507292	1.7917203053867033e-73
PLK4	1.0505109	3.3836495042839087e-46
H2AFV	1.0495375	2.2775861750944812e-71
FANCI	1.048958	1.7795709376104306e-50
RANBP1	1.047317	3.3787996880467833e-87
CD84	1.0470688	1.4114725308338814e-33
RP11-379F4.9	1.0464692	2.6631012427806648e-58
C9orf135	1.044166	9.17193691955523e-42
TTPA	1.0397937	1.2406695220192087e-51
CENPP	1.0366049	1.4375132342554524e-57
RP11-85O21.2	1.035301	2.899833612089152e-39
RP11-141O15.1	1.0344126	9.165534958633531e-26
KAT8	1.0334197	6.644485285093977e-80
CDCA7L	1.0324427	6.153186602464943e-61
TNFSF14	1.0323187	2.026218487031424e-51
EEF1B2	1.031224	8.221500274903416e-92
RP11-24C3.2	1.0302467	1.7241621969580108e-51
NSMCE4A	1.0297846	1.005711221773001e-76
AC010136.2	1.0290136	9.403951316577434e-58
LINC01004	1.0289878	2.2753017216328165e-77
HIST1H2AH	1.0283823	9.75619687128925e-43
FEN1	1.0259264	6.237869500668536e-51
APOL2	1.0252739	5.707978705614821e-58
PRIM2	1.0251126	8.675015536917971e-88
POLR3K	1.0248871	3.142161322820987e-83
HIST1H4B	1.0245953	9.128218465751718e-65
RP11-359E3.4	1.0234327	5.1221611576807e-72
CCDC9	1.0217104	3.354923543352035e-64
ZNF792	1.0204692	2.692324781897985e-71
RP11-227H15.5	1.0197389	1.8602936204232587e-20
TMEM161B-AS1	1.0193957	8.039901309893179e-23
HLA-DPB1	1.0184929	1.5494008599344387e-70
C1orf112	1.0178177	1.3213384899849216e-67
WDR62	1.0177057	5.17921716161922e-27
ULBP3	1.0168691	5.269869092866963e-45
EMX1	1.0168587	1.2311582595281563e-26
HSPB1	1.0165932	1.635964793790014e-39
FAM181A	1.0158695	1.3602644151378119e-27
RP11-390F4.6	1.0156326	2.560171126217912e-69
HIST1H3I	1.0134795	7.913414102700692e-52
NPIPB9	1.0132458	1.106511257669421e-19
APLN	1.0129479	2.5276443694415458e-46
HMGB3	1.0096159	2.5540803383295845e-64
DSCC1	1.0091356	2.448274897154384e-47
CLIC1	1.0079839	3.2292141275753306e-96
ANXA5	1.0063705	1.2886648127304842e-102
ANKS6	1.0060643	1.3553598784781022e-87
LINC00441	1.0058856	4.8905305378741324e-67
